Name,Email,Phone,Address,City,Country,is_subsidiary,parent_company
AXITA PHARMACY LTD,,,,,KE,,
BAKPHARM LIMITED              ,,,,,KE,,
BANDARI PHARMACY,,,,,KE,,
BARAKAAT CHEMIST LIMITED,,,,,KE,,
BECAMOL CHEMIST,,,,,KE,,
BEIRUT PHARMA & MEDICAL LTD   ,,,,,KE,,
BEKY HOLDINGS PHARMACY LTD,,,,,KE,,
BELLEVIEW SOUTH HOSPITAL       ,,,,,KE,,
BENORA PHARMACY LTD,,,,,KE,,
BENTA AND LEON HEALTHCARE LTD ,,,,,KE,,
BERYL PHARMACY,,,,,KE,,
BETALIFE CHEMIST              ,,,,,KE,,
BETMOS PHARMACEUTICALS,,,,,KE,,
BIGSTAR PHARMACY,,,,,KE,,
BOMENI CHEMIST LTD,,,,,KE,,
BRAMALL PHARMACY,,,,,KE,,
BUDGET PHARMACEUTICAL LTD     ,,,,,KE,,
BUNGOMA WEST MEDICAL SERVICES,,,,,KE,,
CALWIN PHARMA LIMITED,,,,,KE,,
CARE AND CURE PHARMACY        ,,,,,KE,,
CENTRAL BANK OF KENYA-ELDORET ,,,,,KE,,
CENTRE FOR TROPICAL&TRAVEL MED,,,,,KE,,
CENTURY PHARMACY,,,,,KE,,
CHAMIANESS PHARMA LTD,,,,,KE,,
CHEBARBAR CHEMIST             ,,,,,KE,,
CHIROMO LANE MEDICAL CENTRE,,,,,KE,,
CHMP NAIROBI                  ,,,,,KE,,
COMPREHENSIVE DIABETES CENTRE,,,,,KE,,
CREATIVE MEDICAL SERVICES,,,,,KE,,
CROSSAL CHEMICAL SERVICES,,,,,KE,,
DAWAMART CHEMISTS LTD,,,,,KE,,
DAYAH PHARMACEUTICALS         ,,,,,KE,,
DELICK PHARMACEUTICAL,,,,,KE,,
DILLACHEM PHARMACEUTICALS LTD,,,,,KE,,
DR ARTHUR M. USAGI,,,,,KE,,
DR HANIF MZ,,,,,KE,,
DR JASPER MALUKI KITAVI       ,,,,,KE,,
DR KENNEDY O. GOGO,,,,,KE,,
DR. M. A. TAYABALI,,,,,KE,,
CASH SALE CUSTOMER,,,,,KE,,
DR NELSON MURAYA WACHIRA,,,,,KE,,
DR. RAKESH RAJPAL,,,,,KE,,
DR S.N WARUI,,,,,KE,,
DR TAHER SEIFUDIN             ,,,,,KE,,
DR WAGANA'S CLINIC,,,,,KE,,
DR.GEOFFREY KASEMBELI         ,,,,,KE,,
DR. KISIANGANI,,,,,KE,,
DR. RADIA,,,,,KE,,
DR.E.M MANUTHU,,,,,KE,,
DR.FRANCIS KANYIGI,,,,,KE,,
DR.JANE NYIKURI WENYAA        ,,,,,KE,,
DR.JARED NYIKULI              ,,,,,KE,,
DR.PATROBA ONKOBA             ,,,,,KE,,
DR.  Z. GATHERU,,,,,KE,,
EAST AFRRICAN PORTLAND CEMENT,,,,,KE,,
EAST END CHEMISTS LTD,,,,,KE,,
EASTEND DOCTORS PLAZA MEDICAL ,,,,,KE,,
EASTON PHARMACEUTICALS LTD    ,,,,,KE,,
EBENEZA CHEMIST,,,,,KE,,
EDWARD ST. ROSE CO. LTD,,,,,KE,,
ELDO EYE CENTRE               ,,,,,KE,,
ELGON VIEW HOSPITAL,,,,,KE,,
ELMART PHARMA LTD             ,,,,,KE,,
END CHEM PHARMACY,,,,,KE,,
ESSENTIAL CARDIO SERVICES,,,,,KE,,
ETHOPIAN AIRLINES ENTERPRISE,,,,,KE,,
EVAPHARM PHARMACY,,,,,KE,,
EXECUTIVE CARE PHARMACEUTICAL,,,,,KE,,
FAITH PHHARMACY,,,,,KE,,
FIG TREE HEALTHY OPTIONS,,,,,KE,,
FLORIAN CHEMIST               ,,,,,KE,,
FOOTPRINTS PAEDIATRICS,,,,,KE,,
FROSCHEM CHEMISTS,,,,,KE,,
GATEHOUSE MEDICAL CENTRE,,,,,KE,,
GEOFMIR CHEMIST               ,,,,,KE,,
GERTRUDES G. CHILDREN RUAKA,,,,,KE,,
GERTRUDES G.CHILDREN BURUBURU,,,,,KE,,
GERTRUDES G.CHILDREN DONHOLM,,,,,KE,,
GERTRUDES G.CHILDREN EMBAKASI,,,,,KE,,
GERTRUDES G.CHILDREN JUNCTION,,,,,KE,,
GERTRUDES G.CHILDREN KOMAROCK,,,,,KE,,
GERTRUDES G.CHILDREN LAVINGTON,,,,,KE,,
GERTRUDES G.CHILDREN MUTHAIGA,,,,,KE,,
GERTRUDES G.CHILDREN PANGANI,,,,,KE,,
GERTRUDES G.CHILDREN RONGAI,,,,,KE,,
GERTRUDES G.CHILDREN TRM,,,,,KE,,
GERTRUDES G.CHILDREN WEST,,,,,KE,,
GRACEPARK MEDICAL CENTRE,,,,,KE,,
GREATNEWS PHARMACY CARE       ,,,,,KE,,
GREENMONT MEDICAL CENTER,,,,,KE,,
GUARDIAN PHARMACEUTICALS,,,,,KE,,
HAM PHARMACY,,,,,KE,,
HARIPHARM PHARMACEUTICALS LTD ,,,,,KE,,
HARLEY'S CHEMIST              ,,,,,KE,,
HAZLET PHARMACY               ,,,,,KE,,
HEALTH MEISTER PHARMACY       ,,,,,KE,,
HEALTHWAY CHEMIST             ,,,,,KE,,
HERIC PHARM LTD,,,,,KE,,
HEWAN PHARMACY,,,,,KE,,
HIGHCHEM PHARMACEUTICALS,,,,,KE,,
HILLSIDE PHARMACY,,,,,KE,,
HOPEFIRSST CHEMIST,,,,,KE,,
HOST PHARMACY,,,,,KE,,
HOUGHTON MEDICAL CENTER LTD,,,,,KE,,
HUNTSCARE PHARMACY,,,,,KE,,
IMANI HOSPITAL,,,,,KE,,
IMARA MEDICAL CENTRE,,,,,KE,,
INHEALTH PHARMACY LIMITED,,,,,KE,,
INNERCORE MEDICAL CENTRE      ,,,,,KE,,
INT COMMITTEE OF THE RED CROSS,,,,,KE,,
ISENYA PHARMACY,,,,,KE,,
IVORY HEALTH SOLUTIONS,,,,,KE,,
JAMII HOSPITAL                ,,,,,KE,,
JANKINPURE MEDPLUS GROUP K LTD,,,,,KE,,
JARAMOGI OGINGA ODINGA UNI.   ,,,,,KE,,
JASSIN PHARMACEUTICALS        ,,,,,KE,,
JERUPHARM CHEMIST LTD         ,,,,,KE,,
JOYKIM NURSING HOME,,,,,KE,,
JOYLAND PHARMACY,,,,,KE,,
K.I.R.E.C LTD,,,,,KE,,
KABARAK UNIVERSITY,,,,,KE,,
KAIMOSI FRIENDS UNIVERSITY    ,,,,,KE,,
KAKA MEDICAL CLINIC,,,,,KE,,
KAPE HEALTHCARE               ,,,,,KE,,
KAPEPHARMA PHARMACY,,,,,KE,,
KAPTLD,,,,,KE,,
KAREN CHEMISTS LTD            ,,,,,KE,,
THE KAREN HOSPITAL,,,,,KE,,
KATEVINE PHARMACY             ,,,,,KE,,
KEGOYE CHEMIST,,,,,KE,,
KEMRI WELLCOME TRUST RES.,,,,,KE,,
KENGEN                        ,,,,,KE,,
KENGEN KSM SONDU MIRIU,,,,,KE,,
KENYA COLLEGE OF ACCOUNTANCY  ,,,,,KE,,
KENYA ELECTRICITY COMPANY,,,,,KE,,
KENYA ELECTRICITY,,,,,KE,,
KENYA PORTS AUTHORITY,,,,,KE,,
KENYA POST OFFICE SAVINGS BANK,,,,,KE,,
KENYA RED CROSS SOCIETY,,,,,KE,,
KENYATTA COLLEGE AGRITECH,,,,,KE,,
KENYATTA UNIVERSITY           ,,,,,KE,,
KIAMBU SPECIALISTS DOCTORS PLAZA,,,,,KE,,
KILIMANI CHILDREN'S CLINIC LTD,,,,,KE,,
KINSEN PHARMACEUTICALS LTD,,,,,KE,,
KISII LEVEL 5 HOSPITAL        ,,,,,KE,,
KISUMU SPECIALISTS HOSPITAL,,,,,KE,,
KITALE NURSING MATERNITY HOME,,,,,KE,,
KITENGELA WEST HOSPITAL       ,,,,,KE,,
KONA MTONGWE CHEMIST,,,,,KE,,
KULAL INTERNATIONAL LTD,,,,,KE,,
LABOREX TANZANIA LTD          ,,,,,KE,,
LADNAN HOSPITAL,,,,,KE,,
LAMAR CHEMIST                 ,,,,,KE,,
LEMARK PHARMACEUTICALS LTD,,,,,KE,,
LIFELINE LABORATORIES LIMITED,,,,,KE,,
LIFEPLUS PHARMACY             ,,,,,KE,,
LINKAL CHEMIST,,,,,KE,,
LITEIN COTTAGE HOSPITAL,,,,,KE,,
MAKUPA CHEMISTS LIMITED       ,,,,,KE,,
MANA PHARMACY LIMITED,,,,,KE,,
MARIAKANI COTTAGE HOSPITAL    ,,,,,KE,,
MARKET VIEW CHEMIST,,,,,KE,,
MASENO UNIVERSITY COLLEGE,,,,,KE,,
MASINDE MULIRO UNIVERSITY,,,,,KE,,
MAX PHAMACEUTICLES LTD        ,,,,,KE,,
MAXIMA PHARMACEUTICALS,,,,,KE,,
MBETI PHARMACY,,,,,KE,,
MEDICARE CLINIC,,,,,KE,,
MEDICATIA HOSPITAL LIMITED    ,,,,,KE,,
MEDICX PHARMACEUITICALS LTD   ,,,,,KE,,
MEDIKOSS CHEMISTS,,,,,KE,,
MEDITEST DIAGNOSTIC SERVICES LTD,,,,,KE,,
MED-X PHARMACEUTICALS LTD,,,,,KE,,
MEMON MEDICAL CENTRE,,,,,KE,,
MIGELE ENTERPRISES LTD,,,,,KE,,
Missing Goods (Jan - May) 2019,,,,,KE,,
MORPHIC PHARMACEUTICALS LTD   ,,,,,KE,,
MOTHERLAND PHARMACEUTICALS    ,,,,,KE,,
MOUNT KENYA UNIVERSITY        ,,,,,KE,,
MPESA CASH ACCOUNT ELDORET,,,,,KE,,
MPESA CASH ACCOUNT HEAD OFFICE,,,,,KE,,
MPESA CASH ACCOUNT KISUMU,,,,,KE,,
MPESA CASH ACCOUNT KOINANGE,,,,,KE,,
MPESA CASH ACCOUNT MOMBASA,,,,,KE,,
MPESA CASH ACCOUNT MT.KENYA,,,,,KE,,
MPESA CASH ACCOUNT NAKURU,,,,,KE,,
MUMBI HSE PHARMACEUTICALS     ,,,,,KE,,
MUNGOMA CHEMISTS              ,,,,,KE,,
MWANAINCHI EAST PHARMACY      ,,,,,KE,,
NABONGO MUMIAS CHEMISTS,,,,,KE,,
NAIROBI ENTERPRISES LIMITED,,,,,KE,,
NAIROBI R.THERAPY & CANCER CNT,,,,,KE,,
NAKURU CLINICAL UNIT,,,,,KE,,
NAKURU HEART CENTRE,,,,,KE,,
NAS AIRPORT SERVICES LTD,,,,,KE,,
NEW POINT MEDICAL CENTRE      ,,,,,KE,,
NGARA MEDICAL COMPLEX,,,,,KE,,
NJOMBU PHARMACY,,,,,KE,,
NOBLE PHARMACY MOMBASA,,,,,KE,,
NYALI BRIDGE MOMBASA HOSPITAL,,,,,KE,,
NYALI CHEMIST MOMBASA,,,,,KE,,
OAKLEY PHARMACY LTD,,,,,KE,,
OAKMED LTD,,,,,KE,,
OAKTREECENTRE FOR KIDNEY AND C,,,,,KE,,
OASIS HEALTHCARE GROUP LIMITED,,,,,KE,,
OASIS MENTAL HEALTH LTD       ,,,,,KE,,
OCHIENG CHEMIST,,,,,KE,,
OMNICAREE PHARMACEUTICALS,,,,,KE,,
ONE HEALTH LIMITED            ,,,,,KE,,
ORLEV PHARMACEUTICALS LTD,,,,,KE,,
ORYNX PHARMA LIMITED          ,,,,,KE,,
P.C.E.A TUMUTUMU HOSPITAL,,,,,KE,,
PALM BEACH HOSPITAL,,,,,KE,,
PAWA HEALTHCARE LTD           ,,,,,KE,,
PCEA CHOGORIA HOSPITAL        ,,,,,KE,,
P.C.E.A. KIKUYU HOSPITAL,,,,,KE,,
PHARMA & ALLIED LOGISTICS LTD ,,,,,KE,,
PHARMACARE PHARMACEUTICALS,,,,,KE,,
PHARMROB CHEMIST,,,,,KE,,
PIOCHEM LTD KISUMU AC,,,,,KE,,
PRIMELIFE PHARMACEUTICALS,,,,,KE,,
PRIMEPHARM PHARMACY KARATINA  ,,,,,KE,,
QUINSCHEM PHARMACY LTD,,,,,KE,,
QUINTONS PHARMACY LIMITED,,,,,KE,,
RAMOGI CHEMIST LTD,,,,,KE,,
RAPHA HOSPITAL,,,,,KE,,
REEYA PHARMACEUTICALS,,,,,KE,,
RELIANCE HOSPITAL LIMITED     ,,,,,KE,,
RFH HEALTHCARE (K) LTD        ,,,,,KE,,
RIDGE PHARMACEUTICALS,,,,,KE,,
RIVERDALE HOSPITAL            ,,,,,KE,,
ROSKY KANAMAI CHEMIST,,,,,KE,,
RUKI PHARMACY                 ,,,,,KE,,
RUP PHARM LTD,,,,,KE,,
RWAN PHARMACY LTD,,,,,KE,,
SAGITARIX LTD,,,,,KE,,
SAID MOHAMED MZEE             ,,,,,KE,,
SAINARD PHARMACEUTICALS LTD   ,,,,,KE,,
CASH SALE CUSTOMER - ELDORET,,,,,KE,,
CASH SALES CUSTOMER - NAKURU,,,,,KE,,
SAMABALAT CHEMIST             ,,,,,KE,,
SANTEREVA GROUP LTD,,,,,KE,,
SAOLA PHARMACEUTICALS LIMITED,,,,,KE,,
SCANLAB KITENGELA LIMITED,,,,,KE,,
SCANPHARMTECK CO LTD          ,,,,,KE,,
SERENE PHARMACY,,,,,KE,,
SEVENTH DAY ADVENTISTS HEALTH ,,,,,KE,,
SHAKUFF PHARMACY              ,,,,,KE,,
SHEPHARDS HOSPITAL LIMITED,,,,,KE,,
SIYARA PHARMACY LTD,,,,,KE,,
SOUTH STREET PHARMACY         ,,,,,KE,,
SPARKEM CHEMIST,,,,,KE,,
MOTHER AND CHILD HOSPITAL LTD,,,,,KE,,
CASH SALES STAFF,,,,,KE,,
STAFF: HESLA,,,,,KE,,
STAFF: IBRAHIM,,,,,KE,,
SUBUKIA PHARMACY LIMITED,,,,,KE,,
SUNCOP GUARDIAN PHARMACY,,,,,KE,,
SUNSHINE MED DIAGNOSTIC CENTRE,,,,,KE,,
SURGIPHARM LTD,,,,,KE,,
TAKE 1 PHARMACY LTD,,,,,KE,,
TAN PHARMACY,,,,,KE,,
TEMBUR CENTRAL CHEMIST CO.LTD,,,,,KE,,
TEXAS CANCER CENTER           ,,,,,KE,,
TRAFALGER PHARMACY LTD,,,,,KE,,
TRANSLATIONS HEALCARE LTD,,,,,KE,,
TRANSMEGA KENYA LTD,,,,,KE,,
TUMAINI PHARMACY              ,,,,,KE,,
ULTRACHEM PHARMACEUTALS LTD   ,,,,,KE,,
ULTRAMED HEALTHCARE LIMITED,,,,,KE,,
UNIVERSITY OF EASTERN AFRICA,,,,,KE,,
UNIVERSITY OF EMBU,,,,,KE,,
UNIVERSITY OF NAIROBI STAFF   ,,,,,KE,,
UTAMADUNI PHARMACEUTICALS LTD,,,,,KE,,
VIHIGA ALPHA MED AGENCY,,,,,KE,,
WARWICK MEDICAL CENTER,,,,,KE,,
WAYSIDE CHEMIST,,,,,KE,,
WELLCARE MEDICAL CENTER,,,,,KE,,
WHOLESALE CASH ACCOUNT MOMBASA,,,,,KE,,
WHOLESALECASH ACCOUNT HEADQ NB,,,,,KE,,
WILMOS CHEMISTS               ,,,,,KE,,
WINSTONS HERITAGE PHARMACY LTD,,,,,KE,,
YAYA CHEMIST,,,,,KE,,
YAYA CHEMIST                  ,,,,,KE,,
YUCARE PHARMACY LTD,,,,,KE,,
ZEN PHARMACEUTICALS           ,,,,,KE,,
ZYDUS LIMITED,,,,,KE,,
AAR HEALTHCARE (KENYA) LIMITED - MSA,,,,,KE,,
ADONISI PHARMACEUTICALS,,,,,KE,,
AFRICARE DISTRIBUTORS LTD.,,,,,KE,,
AFYA INTERNATIONAL HOSPITAL,,,,,KE,,
AL-FAROOQUI,,,,,KE,,
ALJAZEERA MEDICAL CENTRE LTD,,,,,KE,,
ALLMED PHARMACEUTICALS LTD-SAVVANI HSE,,,,,KE,,
AL-MANAAR PHARMACEUTICALS LTD,,,,,KE,,
AMICARE CHEMIST,,,,,KE,,
AMREF,,,,,KE,,
APOLO HEALTHCARE - NAIROBI,,,,,KE,,
ASHA,,,,,KE,,
AVANTE PHARMA LTD,,,,,KE,,
AXAR PHARMACEUTICAL,,,,,KE,,
BELLADONNA PHARMACY,,,,,KE,,
BENUNA CHEMISTS,,,,,KE,,
BEVEL CHEMIST,,,,,KE,,
BREEZEPHARM CHEMIST,,,,,KE,,
BROOKSIDE DAIRY LTD,,,,,KE,,
CANARY PHARMACY,,,,,KE,,
CARE & CURE PHARMACY,,,,,KE,,
CAREVILLE WELNESS CENTRE (CASH A/C),,,,,KE,,
CASH ACCOUNT MOMBASA,,,,,KE,,
CASH SALE MOMBASA,,,,,KE,,
DR.MEYERHOLD,,,,,KE,,
BALOZI HOSPITAL,,,,,KE,,
BATIAN MEDICAL SERVICE,,,,,KE,,
BRIGHTEK INTERNATIONAL,,,,,KE,,
DR CHANA,,,,,KE,,
CASH SALE (C.O.D)- DR JELLAN,,,,,KE,,
DR. R.C. PATEL,,,,,KE,,
CASH SALE (C.O.D)- JANKI RAJ CHAUHAN,,,,,KE,,
DR. MOLEBDINA,,,,,KE,,
FOCUS CLINICAL & DIAGNOSTICS,,,,,KE,,
CASH SALE (C.O.D)- HALISI FAMILY HOSPITAL,,,,,KE,,
CASH SALE (C.O.D)- JITENDRA C/O AZ GAMAN,,,,,KE,,
CASH SALE (C.O.D)- JOHN MUSUNGA C/O MV SHAH 0700171843 MUTINDA,,,,,KE,,
MR. KHALIL,,,,,KE,,
CASH SALE (C.O.D)- MR SAHNI,,,,,KE,,
MWEA COUNTY PHARMACY-CASH,,,,,KE,,
CASH SALE (C.O.D)- MWEA MEDICAL CENTRE,,,,,KE,,
CASH SALE (C.O.D)- REHEMA C/O VALENTINE,,,,,KE,,
CASH SALE (C.O.D)- ROTARY CLUB NAIROBI REF DR MAINI,,,,,KE,,
CASH SALE (C.O.D)- SARITA SOMAIA C/O DR. SYLVESTER,,,,,KE,,
CASH SALE (C.O.D) USD,,,,,KE,,
CATHOLIC UNIV. OF EASTERN AFR,,,,,KE,,
CECLAN PHARMACY,,,,,KE,,
CEDAR PHARMACARE LTD,,,,,KE,,
C.H.M.P,,,,,KE,,
CENTRE LINE PHARMACY,,,,,KE,,
CERIUM PHARMACEUTICALS,,,,,KE,,
CITY HEALTH LIMITED,,,,,KE,,
Commercial Offer April ,,,,,KE,,
Commercial Offer June,,,,,KE,,
Commercial Offer May,,,,,KE,,
COSTAVIS PHARMACEUTICALS LTD,,,,,KE,,
DAMAGED/EXPIRED/MISSING GOODS,,,,,KE,,
DAWAMART CHEMISTS  LTD,,,,,KE,,
DELIVERY NOTE,,,,,KE,,
DEWMED KENYA LIMITED,,,,,KE,,
DIABETES MANAGEMENT CENTRE,,,,,KE,,
DR A A KIBWANA,,,,,KE,,
DR ALIBHOY-AGA KHAN KSM,,,,,KE,,
DR ARUNA CHUDASAMA,,,,,KE,,
DR BENEDICT,,,,,KE,,
DR HEMANT PATEL,,,,,KE,,
DR MUHINDI,,,,,KE,,
DR. GAMAN MOHAMED,,,,,KE,,
DR. H.S. GHATAURA,,,,,KE,,
DR. JELLAN,,,,,KE,,
DR. M.H.SHAH,,,,,KE,,
DR. R. KIMAIYO,,,,,KE,,
DR. SHAHEEN VARUANI,,,,,KE,,
DR. TAMOO  KNH DOCTORS PLAZA,,,,,KE,,
DR. V. S. SUR,,,,,KE,,
DR. V.K.MAINI (CASH A/C),,,,,KE,,
THE LILLY HEALTHCARE,,,,,KE,,
DR.GEOFFREY MWANZA MUTIO,,,,,KE,,
DR.MAHAT,,,,,KE,,
DRAKE CHEMIST,,,,,KE,,
ELIKO CHEMIST,,,,,KE,,
EMALA CHEMIST,,,,,KE,,
ENDCHEM PHARMACY LTD,,,,,KE,,
ESCORTS PHARMACEUTICALS,,,,,KE,,
FADHIRACHEM PHARMACEUTICALS,,,,,KE,,
FARIDA CHAKERA,,,,,KE,,
FARMERS CHOICE LIMITED,,,,,KE,,
FEVA CHEMIST,,,,,KE,,
FOCUS PHARMACEUTICALS LTD,,,,,KE,,
"FOR USHA, C/O DR ODONGO",,,,,KE,,
FRIENDS CHEMIST CO.LTD,,,,,KE,,
FURAHA (K) LTD,,,,,KE,,
FUSAM INVESTMENTS LTD,,,,,KE,,
GALAXY MEDICARE CONSULTANTS,,,,,KE,,
GO TO HEALTHCARE LIMITED,,,,,KE,,
HALISI FAMILY HOSPITAL,,,,,KE,,
HEALTHGATE HOSPITAL LTD,,,,,KE,,
HEALTHWAYS MEDICAL CENTER,,,,,KE,,
HIFIN TECHNOSYS LIMITED,,,,,KE,,
IDEAL COUNTY CHEMIST,,,,,KE,,
INKAMED PHARMACEUTICALS - TWN,,,,,KE,,
IOM REGIONAL OFFFICE,,,,,KE,,
JAIT PHARMACY,,,,,KE,,
JAMB PHARMACY LIMITED,,,,,KE,,
JOHN FESTUS,,,,,KE,,
JOSEPHINE KANYI,,,,,KE,,
KEMSA,,,,,KE,,
KENYA ASS.OF EPILEPTICS(KAWE),,,,,KE,,
KENYA ELECTRICITY GEN.CO.-NRB,,,,,KE,,
KENYATTA UNIVERSITY TEACHING REFERRAL AND RESEARCH HOSPITAL,,,,,KE,,
KERU HEALTHCARE,,,,,KE,,
KING DAVIDS HOSPITAL,,,,,KE,,
KIWAM INVESTMENT LIMITED,,,,,KE,,
KOMAROCK MODERN PATIENT CARE CENTRE,,,,,KE,,
LAKEVIEW ESTATE CHEMIST,,,,,KE,,
LANGATA HOSPITAL LTD,,,,,KE,,
LANGONI HOSPITAL,,,,,KE,,
LAVIDA PHARMACEUTICAL /20298705,,,,,KE,,
LAVIDA PHARMACEUTICALS,,,,,KE,,
LAVIDA PHARMACEUTICALS- RUAKA,,,,,KE,,
LAVIDA PHARMACEUTICALS- RUIRU,,,,,KE,,
LAXMI WHOLESALERS,,,,,KE,,
LELESHWA PHARMACY LIMITED,,,,,KE,,
LIFECARE HOSPITALS LIMITED,,,,,KE,,
LIFEMED PHARMACY LTD,,,,,KE,,
LUCKY SUMMER CHEMIST LTD(CASH A/C),,,,,KE,,
M. I. B. M. -,,,,,KE,,
MAKCARE CHEMIST,,,,,KE,,
MANTISA HEALTHCARE SERVICES,,,,,KE,,
MASSMART PHARMACY,,,,,KE,,
MAURICE OTIENO,,,,,KE,,
MEDICAL FUND OF S.G.S.S.,,,,,KE,,
MEDIKACARE MALI,,,,,KE,,
MEDISINK PHARMACY,,,,,KE,,
MEDKAM PHARMACEUTICAL,,,,,KE,,
MEDSOURCE GROUP LTD,,,,,KE,,
MEEK PHARMA LIMITED,,,,,KE,,
MENELIK MEDICAL CENTRE,,,,,KE,,
MERIDIAN EQUATOR HOSPITAL - 1,,,,,KE,,
MICHELLE VITOR,,,,,KE,,
MILIMANI MATERNITY & NURSING HOME,,,,,KE,,
MILIMANI NURSING HOME- C/O CAROLYNE KAMAU,,,,,KE,,
MINGO PHARMACY,,,,,KE,,
MPESA CASH SALE,,,,,KE,,
ADONISE CHEMIST,,,,,KE,,
AHWAN PHARMACEUTICALS,,,,,KE,,
AKSHAR WELLCARE LIMITED,,,,,KE,,
AUVREX PHARMACEUTICAL,,,,,KE,,
BANADOZ CHEMIST,,,,,KE,,
BROTHERS CHEMIST,,,,,KE,,
BITAB PHARMACY,,,,,KE,,
KENYA DIABETES MANAGEMENT,,,,,KE,,
BROSCH PHARMACY,,,,,KE,,
MPESA CASH SALE- CARIS PHARMACY,,,,,KE,,
CETAMOL PHARMACY,,,,,KE,,
CHEMMART PHARMACY,,,,,KE,,
DALAL PARKROAD PHARMACY,,,,,KE,,
MPESA CASH SALE- DALMACARE PHARMACY,,,,,KE,,
DANTRIO PHARMACY,,,,,KE,,
KENYA LIMITED,,,,,KE,,
DOUBLE B MEDICAL FACILITY,,,,,KE,,
CASH SALE (C.O.D)- DR HITESH MAKWANA,,,,,KE,,
LITTLEROCK CLINIC,,,,,KE,,
ELYKIBS PHARMACY,,,,,KE,,
EPICARE PHARMACEUTICALS,,,,,KE,,
ERIMED CHEMIST,,,,,KE,,
FASTMED CHEMIST,,,,,KE,,
FEWAPE CHEMIST,,,,,KE,,
FLOSYVIA PHARMACEUTICALS,,,,,KE,,
FREB CARE CHEMIST,,,,,KE,,
FRONTAL CHEMIST,,,,,KE,,
GEORGIOLANI PHARMACY-CASH,,,,,KE,,
GIDD PHARMACY,,,,,KE,,
NIGHT PHARMACY,,,,,KE,,
GOODHOPE PHARMACY,,,,,KE,,
GRAMARK CHEMIST,,,,,KE,,
HOMETOWN COMMUNITY PHARMACY,,,,,KE,,
HORSE PHARMACY,,,,,KE,,
HUMANE PHARMACEUTICALS,,,,,KE,,
HYCHEM PHARMACEUTICALS,,,,,KE,,
JOAGPHARM,,,,,KE,,
JOWALMED CHEMIST,,,,,KE,,
JUMBO PHARMACY,,,,,KE,,
KABATI CHEMIST,,,,,KE,,
KAYSOUTH PHARMACEUTICALS,,,,,KE,,
LEKAM CHEMIST,,,,,KE,,
LEXCHEM PHARMACEUJTICAL,,,,,KE,,
LUKEMED PHARMACY,,,,,KE,,
LYSHA PHARMACY,,,,,KE,,
M.S HEALTHCARE LIMITED,,,,,KE,,
MAKANJA CHEMIST,,,,,KE,,
MAMBOCARE PHARMACY,,,,,KE,,
MEDCARE PHARMACY,,,,,KE,,
MEDIFAM PHARMACY,,,,,KE,,
MEDIPRO HEALTHCARE LTD,,,,,KE,,
MEDISPEC (K) LTD.,,,,,KE,,
MEDITASS PHARMACY,,,,,KE,,
MEDWELL CHEMIST,,,,,KE,,
MEMBER PHARMACEUTICAL,,,,,KE,,
MPESA CASH SALE- MESOPOTAMIA PHARMACEUTICALS,,,,,KE,,
MUGI CHEMIST,,,,,KE,,
MVULE PHARMACY,,,,,KE,,
NAZARENE CLINIC,,,,,KE,,
NDUIGA`S PHARMACY,,,,,KE,,
NICKMATT CHEMIST,,,,,KE,,
NICOMED PHARMACEUTICALS,,,,,KE,,
NILE INTERGRITY,,,,,KE,,
MPESA CASH SALE- ONESMAS MUTAI,,,,,KE,,
OPTIHEALTH PHARMACY LIMITED,,,,,KE,,
OPTILIPE PHARMACY,,,,,KE,,
PALMED PHARMACEUTICALS,,,,,KE,,
PHARMA CARE CHEMIST,,,,,KE,,
PHARMACARE CHEMIST,,,,,KE,,
PRIMA CHEMIST,,,,,KE,,
PRIME PHARM PHARMACY,,,,,KE,,
PROLYFE CHEMIST,,,,,KE,,
RIGHT AID PHARMACY,,,,,KE,,
RIGHT CARE CLINIC,,,,,KE,,
ROSDEN PHARMACY,,,,,KE,,
RUAI SPECIALIST HOSPITAL,,,,,KE,,
SAKINA CHEMIST,,,,,KE,,
SAMUCHEM CHEMIST,,,,,KE,,
SMARTLIFE CHEMIST,,,,,KE,,
SOPA HEALTHCARE,,,,,KE,,
SOUTHSTREET PHARMACY,,,,,KE,,
MPESA CASH SALE- ST JUDE CHEMIST,,,,,KE,,
STATE BRIDGE PHARM LTD-CASH,,,,,KE,,
STATES VIEW CHEMIST,,,,,KE,,
MPESA CASH SALE- STEVANSONS CHEMIST,,,,,KE,,
STILL WATERS CHEMIST,,,,,KE,,
MPESA CASH SALE- THAKAN PHARMACY,,,,,KE,,
TRANSPAN CHEMIST,,,,,KE,,
WAKWA CHEMIST,,,,,KE,,
WALLPHARM CHEMIST,,,,,KE,,
WELLCARE CHEMIST,,,,,KE,,
YANAH PHARMACEUTICAL LTD,,,,,KE,,
MUAKI CHEMISTS,,,,,KE,,
MX RX ONE STOP PHARMACY LTD,,,,,KE,,
NATIONAL SECURITY INTEL. SERV.,,,,,KE,,
NAUSHAD CHAMPSI,,,,,KE,,
NEW LEMUMA PHARMACY CO LTD,,,,,KE,,
NGARA COMPREHENSIVE HEALTH SERVICES LTD,,,,,KE,,
NIGHTINGALE MEDICAL CENTRE LTD,,,,,KE,,
NYAGANO PHARMACY LTD,,,,,KE,,
O.P.CHAUDRY (CASH A/C),,,,,KE,,
P.C,,,,,KE,,
PAMELA ENONDA,,,,,KE,,
