Name,Email,Phone,Address,City,Country,is_subsidiary,parent_company
HAM PHARMACY,,,,,KE,No,
HANNAN CHEMIST-CASH,,,,,KE,No,
Hartlane Chemist - CASH,,,,,KE,No,
HAZLET PHARMACY               ,,,,,KE,No,
HEBWA PHARMACY CASH,,,,,KE,No,
HIGHCHEM PHARMA CASH ACCOUNT,,,,,KE,No,
HIGHCHEM PHARMACEUTICALS,,,,,KE,No,
HOMETOWN COMMUNITY PHARMACY,,,,,KE,No,
HORESHA PHARMACY CASH,,,,,KE,No,
HORSE PHARMACY,,,,,KE,No,
HUDOS PHARMACY,,,,,KE,No,
HUMANE PHARMACEUTICALS,,,,,KE,No,
HUNTSCARE PHARMACY,,,,,KE,No,
HYCHEM PHARMACEUTICALS,,,,,KE,No,
IBNUSINA PHARMACY - LAMU,,,,,KE,No,
IDEAL COUNTY CHEMIST,,,,,KE,No,
IMANI CHEMIST CASH,,,,,KE,No,
IN HEALTH,,,,,KE,No,
Independent Pharmacy-Cash,,,,,KE,No,
INHEALTH PHARMACY LIMITED,,,,,KE,No,
INSTANT PHARMACY,,,,,KE,No,
Intel Pharmacy Cash,,,,,KE,No,
JACARANDA HEALTH,,,,,KE,No,
JACKSPARROW CHEMIST-CASH,,,,,KE,No,
Jafreds Pharmacy-MDS-Cash,,,,,KE,No,
JAIT PHARMACY,,,,,KE,No,
JAMII HOSPITAL,,,,,KE,No,
JANKINPURE MEDPLUS GROUP K LTD,,,,,KE,No,
JASPER CHEMIST,,,,,KE,No,
Jireh Pharmacy Cash,,,,,KE,No,
JOAGPHARM,,,,,KE,No,
JONRO CHEMIST,,,,,KE,No,
Joschem Pharmacy-Cash,,,,,KE,No,
JOSEPHINE KANYI,,,,,KE,No,
JOWALMED CHEMIST,,,,,KE,No,
JOYLAND PHARMACY,,,,,KE,No,
JTEE CHEM-CASH,,,,,KE,No,
JUCLED PHARMACY-CASH,,,,,KE,No,
Jukomed Pharmacy Cash,,,,,KE,No,
JULIMER INTERNATIONAL LTD (JABELINE KENYA LTD),,,,,KE,No,
JUMBO PHARMACY,,,,,KE,No,
KAMONJI CHEMIST-CASH,,,,,KE,No,
KAPKOLEI CHEMISTS - CASH,,,,,KE,No,
KAPSASUR CHEMIST-CASH,,,,,KE,No,
KASRUT PHARMACEUTICALS-CASH,,,,,KE,No,
Kasue Chemist Cash,,,,,KE,No,
KATITO LOGOS CHEM-CASH,,,,,KE,No,
KAYSOUTH PHARMACEUTICALS,,,,,KE,No,
KELCHEM PHARMACY-CASH,,,,,KE,No,
KENYA LIMITED,,,,,KE,No,
KIAMICHIRI CHEMIST,,,,,KE,No,
KIENI HEALTHCARE CHEMIST,,,,,KE,No,
KINSEN PHARMACEUTICALS LTD,,,,,KE,No,
KIWAM INVESTMENT LIMITED,,,,,KE,No,
Kulal International Limited,,,,,KE,No,
KUMI PHARMACEUTICALS LTD,,,,,KE,No,
LABOREX (K) LTD,,,,,KE,No,
LABOREX TANZANIA LTD          ,,,,,KE,No,
LAKEVIEW ESTATE CHEMIST,,,,,KE,No,
LELESHWA PHARMACY LIMITED,,,,,KE,No,
LEMAYA CHEMIST,,,,,KE,No,
LENCHEM-CASH,,,,,KE,No,
LEXCHEM PHARMACEUJTICAL,,,,,KE,No,
LIFELINE LABORATORIES LIMITED,,,,,KE,No,
LIFEPLUS PHARMACY             ,,,,,KE,No,
LIFESTYLE CHEMISTS &MEDICAL CENTER-CASH,,,,,KE,No,
LILAC CHEMIST-CASH,,,,,KE,No,
LIMASOL DAWA-CASH,,,,,KE,No,
Limuru Xray&Medical Center-Cash,,,,,KE,No,
LINKAL CHEMIST,,,,,KE,No,
Lola Pharmacy-Cash,,,,,KE,No,
LUGOSH PHARMACY CASH,,,,,KE,No,
LUKEMED PHARMACY,,,,,KE,No,
LYNOPHARM CASH,,,,,KE,No,
LYNOPHARM-CASH,,,,,KE,No,
LYSHA PHARMACY,,,,,KE,No,
MACHIPHARM PHARMACEUTICALS LTD,,,,,KE,No,
Madila Pharmacy-Cash,,,,,KE,No,
MAGNOLIA CHEMIST-CASH,,,,,KE,No,
MAHIR CHEMIST,,,,,KE,No,
MAIRUNE CHEMIST LTD- MDS - PH,,,,,KE,No,
MALC DISPENSING-CASH,,,,,KE,No,
MALFA CHEMIST,,,,,KE,No,
MAMBOCARE PHARMACY,,,,,KE,No,
MANASCO PHARMACY - CASH ONLY,,,,,KE,No,
MARIA DRUG HOUSE,,,,,KE,No,
Marlin Chemists Ltd,,,,,KE,No,
MASTEN PHARMACEUTICALS,,,,,KE,No,
MAXALIN PHARMACY,,,,,KE,No,
MAXALIN PHARMACY-CASH,,,,,KE,No,
MED X PHARMACEUTICALS-CASH,,,,,KE,No,
MEDCARE PHARMACY,,,,,KE,No,
MEDICATIA HOSPITAL LIMITED    ,,,,,KE,No,
MEDICX PHARMACEUITICALS LTD   ,,,,,KE,No,
Medifil Chemist-Cash,,,,,KE,No,
MEDIKACARE MALI,,,,,KE,No,
MEDIKOSS CHEMISTS,,,,,KE,No,
Mediserve Pharmacy Cash,,,,,KE,No,
MEDISINK PHARMACY,,,,,KE,No,
MEDKAM PHARMACEUTICAL,,,,,KE,No,
Medlane Chemist Cash,,,,,KE,No,
MEDSMART CHEMIST CASH,,,,,KE,No,
MEDSTOP PHARMACEUTICALS LTD,,,,,KE,No,
MEDTON CHEMIST-CASH,,,,,KE,No,
MED-X PHARMACEUTICALS LTD,,,,,KE,No,
MEMBER PHARMACEUTICAL,,,,,KE,No,
Merc-Med -Cash,,,,,KE,No,
MERCMED PHARMACY,,,,,KE,No,
MERCYCARE CHEMIST CASH,,,,,KE,No,
MERU MEDICARE,,,,,KE,No,
Metropolitan Chemist Nakuru,,,,,KE,No,
MEVIDA PHARMACEUTICALS,,,,,KE,No,
MIDLAND CHEMIST-CASH,,,,,KE,No,
MIGORI STAGE,,,,,KE,No,
MINGO PHARMACY,,,,,KE,No,
Mishomoroni Community Clinic Cash,,,,,KE,No,
MOCHO PHARMACY,,,,,KE,No,
MORPHIC PHARMACEUTICALS LTD   ,,,,,KE,No,
MOUNT KENYA UNIVERSITY        ,,,,,KE,No,
MPESA CASH ACCOUNT HEAD OFFICE,,,,,KE,No,
MPESA CASH ACCOUNT MT.KENYA,,,,,KE,No,
MPESA CASH SALE,,,,,KE,No,
MPESA CASH SALE- CARIS PHARMACY,,,,,KE,No,
MPESA CASH SALE- ST JUDE CHEMIST,,,,,KE,No,
MUAKI CHEMISTS,,,,,KE,No,
MUGI CHEMIST,,,,,KE,No,
Mukeu Chemist-Cash,,,,,KE,No,
MUMBO PHARMACY MDS CASH,,,,,KE,No,
Muranga Pharmacy - MDS,,,,,KE,No,
Mutual Chemist-Cash,,,,,KE,No,
MVULE PHARMACY,,,,,KE,No,
MWEMBENI PHARMACY BAMBURI,,,,,KE,No,
NABONGO MUMIAS CHEMISTS,,,,,KE,No,
NAIROBI R.THERAPY & CANCER CNT,,,,,KE,No,
NARWA CHEMISTS - PH,,,,,KE,No,
Nas Chemist-Cash,,,,,KE,No,
NASCHEM PHARM - CASH,,,,,KE,No,
NAZARENE CLINIC,,,,,KE,No,
Ndeiyachem-Cash,,,,,KE,No,
NDUIGA`S PHARMACY,,,,,KE,No,
NENKAI CHEMIST CASH,,,,,KE,No,
NEP PHARMACY,,,,,KE,No,
NEST PHARMACY,,,,,KE,No,
NEST PHARMACY-CASH,,,,,KE,No,
NESTAN CHEMIST,,,,,KE,No,
NEW ABERDARE,,,,,KE,No,
New Magongo Cash,,,,,KE,No,
NICKMATT CHEMIST,,,,,KE,No,
NICOMED PHARMACEUTICALS,,,,,KE,No,
NIGHT PHARMACY,,,,,KE,No,
NILE PHARMACY-CASH,,,,,KE,No,
Nunguni Chemist KITUI - CASH,,,,,KE,No,
NYAORO PHARMACY-CASH,,,,,KE,No,
Nzera Chem-Cash,,,,,KE,No,
OCEAN STAR PHARMACY,,,,,KE,No,
OCTAVEN PHARMACY,,,,,KE,No,
OPAMO PHARMACY-NYAMIRA,,,,,KE,No,
OPTIHEALTH PHARMACY LIMITED,,,,,KE,No,
OPTILIPE PHARMACY,,,,,KE,No,
OPTIMUM PHARMACY-CASH,,,,,KE,No,
ORLEV PHARMACEUTICALS LTD,,,,,KE,No,
PALM CHEMIST-CASH,,,,,KE,No,
PALMA PHARMACY,,,,,KE,No,
Palmed Chemist-Cash,,,,,KE,No,
PALMED PHARMACEUTICALS,,,,,KE,No,
Palmway-Cash,,,,,KE,No,
PANKAJ PATEL,,,,,KE,No,
PEDOPA CHEMIST,,,,,KE,No,
PERAZIM CHEMIST-CASH,,,,,KE,No,
PERNECIA CHEM-CASH,,,,,KE,No,
PESIK CHEMIST-CASH,,,,,KE,No,
PHARMACARE PHARMACEUTICALS,,,,,KE,No,
PHARMACURE CHEMIST,,,,,KE,No,
Pharmacure Chemist-Cash,,,,,KE,No,
Pillar Medical Stores-Cash,,,,,KE,No,
PRECIOUS LIFE HEALTHCARE,,,,,KE,No,
PRESTIGE CHEMIST,,,,,KE,No,
PRIMECARE HEALTHCARE SERVICES,,,,,KE,No,
PRIRAPHARM CHEMIST,,,,,KE,No,
PRIX PHARMACEUTICALS-CASH,,,,,KE,No,
PRO LYFE CHEMIST CASH,,,,,KE,No,
PROLYFE CHEMIST,,,,,KE,No,
PSALMCHEM CASH,,,,,KE,No,
PSALMCHEM-CASH,,,,,KE,No,
PUNIQA HEALTHCARE,,,,,KE,No,
QUICK PHARMACY-CASH,,,,,KE,No,
RACYPHARM CARE MDS-CASH,,,,,KE,No,
RAPHA HOSPITAL,,,,,KE,No,
RAZPHA CHEMIST,,,,,KE,No,
REEL CARE LIMITED,,,,,KE,No,
REENLAND PHARMACY,,,,,KE,No,
RIAN PHARMACY,,,,,KE,No,
RIDGECHEM-CASH,,,,,KE,No,
RIDGES CHEMIST-CASH,,,,,KE,No,
RIGHT AID PHARMACY,,,,,KE,No,
RIPKOR CHEMIST-CASH,,,,,KE,No,
RITECARE CLINIC-CASH,,,,,KE,No,
ROBINS CHEMIST K LTD,,,,,KE,No,
ROKAS CHEMIST,,,,,KE,No,
RONAK PHARMACY,,,,,KE,No,
ROSDEN PHARMACY,,,,,KE,No,
ROSIUM PHARMACY,,,,,KE,No,
ROSKY KANAMAI CHEMIST,,,,,KE,No,
ROWAMU PHARMACY-CASH,,,,,KE,No,
ROYALCARE LIMITED,,,,,KE,No,
RYAN HEALTHCARE,,,,,KE,No,
SAFEWAY NAIROBI CASH,,,,,KE,No,
SAGIT PHARMA,,,,,KE,No,
Sagit Pharma-Cash,,,,,KE,No,
SAID MOHAMED MZEE             ,,,,,KE,No,
SAIFEE FOUNDATION & CENTRE,,,,,KE,No,
SAMACHEM CHEMIST CASH,,,,,KE,No,
SAMCHEM PHARMACY,,,,,KE,No,
SAMUCHEM CHEMIST,,,,,KE,No,
SAMUCHEM-CASH,,,,,KE,No,
Sanpharm-Cash,,,,,KE,No,
SANTEREVA GROUP LTD,,,,,KE,No,
SAOLA PHARMACEUTICALS LIMITED,,,,,KE,No,
SARARA CHEMIST,,,,,KE,No,
SATELITE CHEMIST - CASH,,,,,KE,No,
SATELLITE PHARMACY,,,,,KE,No,
SAVANI NURSING,,,,,KE,No,
SCANPHARMTECK CO LTD          ,,,,,KE,No,
SEA-LANE PHARMACEUTICALS,,,,,KE,No,
SEAN AND,,,,,KE,No,
Sean&JJ Pharmacy-Cash,,,,,KE,No,
SEG PHARMACY-CASH,,,,,KE,No,
SENGERA CHEMIST CASH,,,,,KE,No,
SHAKUFF PHARMACY              ,,,,,KE,No,
SHEPHARDS HOSPITAL LIMITED,,,,,KE,No,
SHERLY CHEMIST-CASH,,,,,KE,No,
SHIKANGO PHARMACY,,,,,KE,No,
SIERRA DISPENSING CHEMISTS LTD,,,,,KE,No,
Simba Healthcare,,,,,KE,No,
Sinedet Health Option-Cash,,,,,KE,No,
SK PHARMACY,,,,,KE,No,
Slania Pharmacy-Cash,,,,,KE,No,
SMARTLIFE CHEMIST,,,,,KE,No,
SMASHCHEM PHARMACY LTD,,,,,KE,No,
SMILE PHARMACY,,,,,KE,No,
SMILE PHARMACY-CASH,,,,,KE,No,
SOPA HEALTHCARE,,,,,KE,No,
SOUTH STREET PHARMACY         ,,,,,KE,No,
SOUTHSTREET PHARMACY,,,,,KE,No,
SPARKEM CHEMIST,,,,,KE,No,
St Lukes Afya Clinic - Wundanyi,,,,,KE,No,
STAFF: HESLA,,,,,KE,No,
STAFF: IBRAHIM,,,,,KE,No,
STATE BRIDGE PHARM LTD-CASH,,,,,KE,No,
STATES VIEW CHEMIST,,,,,KE,No,
STATEVIEW CHEMIST-CASH,,,,,KE,No,
STATUS CHEMIST-CASH,,,,,KE,No,
STERA PHARMACY,,,,,KE,No,
STILL WATERS CHEMIST,,,,,KE,No,
SUPAPHARM LIMITED,,,,,KE,No,
TAKE 1 PHARMACY LTD,,,,,KE,No,
TAMALAKI PHARMACY-CASH,,,,,KE,No,
TAMRA PHARMACY-CASH,,,,,KE,No,
TAN PHARMACY,,,,,KE,No,
TAWAKAL CHEMIST-CASH,,,,,KE,No,
TERRIME CHEMIST,,,,,KE,No,
Testai Chemist-Cash,,,,,KE,No,
THE DAWAMEDS HOSPITAL LTD,,,,,KE,No,
The Local Dose LLP,,,,,KE,No,
THE MAIN CHEMIST CASH,,,,,KE,No,
TOGDEER CHEMIST,,,,,KE,No,
TRANS HOSP CHEMIST CASH,,,,,KE,No,
TRANSLATIONS HEALCARE LTD,,,,,KE,No,
TRANSPAN CHEMIST,,,,,KE,No,
TRANSPAN CHEMIST-CASH,,,,,KE,No,
TRUSTMED PHARMACY,,,,,KE,No,
TUKKY PHARMACY,,,,,KE,No,
TWO FAMILY,,,,,KE,No,
ULTRAMED HEALTHCARE,,,,,KE,No,
ULTRAMED HEALTHCARE LIMITED,,,,,KE,No,
UNISEL PHARMA (K) LTD,,,,,KE,No,
UPLAND CHEMIST-CASH,,,,,KE,No,
UTHABITI PHARMACY,,,,,KE,No,
VALLAND CHEMIST-CASH,,,,,KE,No,
VALUE CHAIN PHARMACY LTD,,,,,KE,No,
VASTPHARM-CASH,,,,,KE,No,
Ventureland Pharmacy-Cash,,,,,KE,No,
VIHIGA ALPHA MED AGENCY,,,,,KE,No,
WAGACHEM PHARMACEUTICALS LTD,,,,,KE,No,
WAKWA CHEMIST,,,,,KE,No,
WALLPHARM CHEMIST,,,,,KE,No,
WANDA CHEMIST-CASH,,,,,KE,No,
WAYSIDE CHEMIST,,,,,KE,No,
WESCHEM PHARMACY,,,,,KE,No,
WESCOT CHEMISTS - CASH,,,,,KE,No,
Westgate Pharmacy CASH,,,,,KE,No,
WESTLINE PHARMACY-CASH,,,,,KE,No,
WESTLINK CASH,,,,,KE,No,
WHITE CROSS-CASH,,,,,KE,No,
YAKONGO PHARMACY-CASH,,,,,KE,No,
YANAH CHEMIST-CASH,,,,,KE,No,
YANAH PHARMACEUTICAL LTD,,,,,KE,No,
YESHUA MEDICAL CLINIC,,,,,KE,No,
ZENITH HEIGHT-CASH,,,,,KE,No,
ZIZINI CHEMIST-CASH,,,,,KE,No,
ZOEB PHARMACY-CASH,,,,,KE,No,
Zurine Zarate Oleaga,,,,,KE,No,
ZYDUS LIMITED,,,,,KE,No,
AFRILIFE CHEMIST-CASH,,,,,KE,No,
AHADI PHARMACY-CASH,,,,,KE,No,
AILGLE CHEMIST CASH,,,,,KE,No,
AL AQSA MEDICAL AND LAB SERVICES  ,,,,,KE,No,
ALCON INVESTMENT-CASH,,,,,KE,No,
ALFURGAN CASH,,,,,KE,No,
AL-HAQ PHARMACY-CASH,,,,,KE,No,
ARNICA ,,,,,KE,No,
AUVREX PHARMACEUTICAL,,,,,KE,No,
AWANGMACH CHEMIST-CASH,,,,,KE,No,
BADRIA MEDICAL CLINIC-CASH,,,,,KE,No,
BATIAN MEDICAL SERVICE,,,,,KE,No,
BONFAITH PHARMACEUTICALS,,,,,KE,No,
BROOKSIDE DAIRY LTD,,,,,KE,No,
BROTHERS CHEMIST,,,,,KE,No,
BUSIA VISION PHARMACY-CASH*,,,,,KE,No,
CASH SALE,,,,,KE,No,
CASH SALE (C.O.D)- REHEMA C/O VALENTINE,,,,,KE,No,
CHARZEL HEALTH CHEMIST CASH,,,,,KE,No,
CITYLIFE PHARMACY-CASH,,,,,KE,No,
CITYVIEW CASH,,,,,KE,No,
CLEAVERS PHARMACY,,,,,KE,No,
COSTAVIS PHARMACEUTICALS LTD,,,,,KE,No,
Curescene Intercose Pharmacy-Cash,,,,,KE,No,
DAKAR MEDICAL SERVICES,,,,,KE,No,
Danmed Pharmacy-Cash,,,,,KE,No,
DAWACHEM CHEMISTS LTD-OYUGIS,,,,,KE,No,
DAWAPOINT CHEMIST,,,,,KE,No,
DAYAH PHARMACEUTICALS         ,,,,,KE,No,
DELTO PHARMACY-CASH,,,,,KE,No,
Dm Polin-Cash,,,,,KE,No,
DOCLINE PHARMACY-CASH,,,,,KE,No,
DOMACHEM-CASH,,,,,KE,No,
Domakis Pharmaceuticals Cash,,,,,KE,No,
DORAN CHEMIST ,,,,,KE,No,
DOSICHEM-CASH,,,,,KE,No,
DR P S NJUGUNA,,,,,KE,No,
DR.  Z. GATHERU,,,,,KE,No,
ETHANIM CHEMIST-CASH,,,,,KE,No,
Eveldo Chemist-Cash,,,,,KE,No,
FAITH PHHARMACY,,,,,KE,No,
Fewape Chemist Cash,,,,,KE,No,
FIRST CARE PHARMACY-CASH,,,,,KE,No,
FREB CARE CHEMIST,,,,,KE,No,
FREMA PHARMACY ,,,,,KE,No,
GIDD PHARMACY,,,,,KE,No,
GITHURAI CHEMIST LTD,,,,,KE,No,
GREEN COUNTY,,,,,KE,No,
GREEN COUNTY PHARMACY(CASH A/C),,,,,KE,No,
Green Pharmacy-Cash,,,,,KE,No,
HALISI FAMILY HOSPITAL,,,,,KE,No,
HATIMI CHEMIST,,,,,KE,No,
Highbreez Pharmacy-Cash,,,,,KE,No,
HIRANI PHARMA,,,,,KE,No,
HOPE FIRST-CASH,,,,,KE,No,
HUDOS PHARMACY-CASH,,,,,KE,No,
Ideal County Chemist MDS-Cash,,,,,KE,No,
IKARA PHARMACY ,,,,,KE,No,
ISENYA PHARMACY,,,,,KE,No,
JANKIN PHARMACY-CASH,,,,,KE,No,
JEWEL PHARMACEUTICALS - CASH,,,,,KE,No,
JOY PEACE CHEMIST,,,,,KE,No,
JULIMER INTERNATIONAL,,,,,KE,No,
JUMUIA HOSPITAL KAKAMEGA CLINIC,,,,,KE,No,
KENYA COLLEGE OF ACCOUNTANCY  ,,,,,KE,No,
KENYA ELECTRICITY GEN.CO.-NRB,,,,,KE,No,
Keroka Meds Chemist-Cash,,,,,KE,No,
KISII LEVEL 5 HOSPITAL        ,,,,,KE,No,
Lakehill-Cash,,,,,KE,No,
LANGONI HOSPITAL,,,,,KE,No,
LANGONI NURSING HOME,,,,,KE,No,
Leopalm Pharmaceuticals Ltd,,,,,KE,No,
LITTLE KING CHEMIST-CASH,,,,,KE,No,
Lufex Pharmacy MDS-Cash,,,,,KE,No,
MAHIR CHEMIST-CASH,,,,,KE,No,
MAKANJA CHEMIST,,,,,KE,No,
MAKKAAH PHARMACEUTICALS,,,,,KE,No,
MAMO PHARMACY RONGO CASH,,,,,KE,No,
MASSMART PHARMACY,,,,,KE,No,
MAYAN LIFESTYLE CHEMIST-CASH,,,,,KE,No,
MEDICAL FUND OF S.G.S.S.,,,,,KE,No,
MEDIPRO HEALTHCARE LTD,,,,,KE,No,
MEDWELL CHEMIST,,,,,KE,No,
MERU MEDICARE STORES,,,,,KE,No,
MICHELLE VITOR,,,,,KE,No,
Migele Enterprises,,,,,KE,No,
MITI HEALTH LIMITED CASH,,,,,KE,No,
MM PHARMACY,,,,,KE,No,
Moments Chemist-Cash,,,,,KE,No,
MPESA CASH SALE- DALMACARE PHARMACY,,,,,KE,No,
MPESA CASH SALE- STEVANSONS CHEMIST,,,,,KE,No,
MUNGOMA CHEMISTS              ,,,,,KE,No,
Mutakale Chemist-Cash,,,,,KE,No,
Mwananchi Chemist-Cash,,,,,KE,No,
NAMVERA CHEMIST-CASH,,,,,KE,No,
NAUSHAD CHAMPSI,,,,,KE,No,
NETRO CHEMIST CASH,,,,,KE,No,
Nickmart Chemist-Cash,,,,,KE,No,
NYAGANO PHARMACY-MDS-CASH,,,,,KE,No,
OASIS HEALTHCARE GROUP LIMITED,,,,,KE,No,
OCEANLAND PHARMACY-CASH,,,,,KE,No,
OSHWAL EDUCATION & RELIEF BOARD,,,,,KE,No,
OTIENO CHEMIST,,,,,KE,No,
PALMOCARE CHEMIST - CASH,,,,,KE,No,
PHARMACARE CHEMIST,,,,,KE,No,
PLAZA ONE PHARMACY-CASH,,,,,KE,No,
PRAYOSHA HEALTHCARE LTD,,,,,KE,No,
PRIMA CHEMIST,,,,,KE,No,
PRIMELIFE PHARMACEUTICALS,,,,,KE,No,
RASHIDIYA PHARMACY,,,,,KE,No,
Rayet Pharmacy Cash,,,,,KE,No,
RELIANCE HOSPITAL LIMITED     ,,,,,KE,No,
Rosium Pharmacy-Cash,,,,,KE,No,
Royal Bay Pharmaceuticals Cash,,,,,KE,No,
ROYPHARM CASH,,,,,KE,No,
SAFARI CHEMIST CASH,,,,,KE,No,
SAIKA PHARMACY CASH,,,,,KE,No,
SAROVA HOTELS,,,,,KE,No,
Scan Pharm-Cash,,,,,KE,No,
SKYEND PHARMACY CASH,,,,,KE,No,
Skyllin Pharmacy-Cash,,,,,KE,No,
SMARTLIFE CHEMIST/INV 20297842,,,,,KE,No,
SPRINA PHARMACEUTICAL,,,,,KE,No,
ST. JUDE CHEMIST,,,,,KE,No,
STATUS MEDICAL,,,,,KE,No,
Sunshine Pharmacy-Cash - MDS,,,,,KE,No,
SYNERGY HEALTHCARE,,,,,KE,No,
TAIFA CHEMIST ,,,,,KE,No,
Tender Hands Chemist-Cash,,,,,KE,No,
THE BOMA HOTELS,,,,,KE,No,
THE GALILEE MEDICAL CENTRE,,,,,KE,No,
Transunit Pharmaceuticals-Cash,,,,,KE,No,
TREVA PHARM-CASH,,,,,KE,No,
Trustmed Pharmacy-Cash,,,,,KE,No,
UJAMAA CHEMIST-CASH,,,,,KE,No,
UPPER MATHIOYA CHEMISTS,,,,,KE,No,
VALUE CHAIN,,,,,KE,No,
VILLA ROSA KEMPINSKI,,,,,KE,No,
Vinmed Chemist Cash,,,,,KE,No,
Wabengele  Chemist-Cash,,,,,KE,No,
WANANCHI PHARMACY-CASH,,,,,KE,No,
WILMOS CHEMISTS               ,,,,,KE,No,
Wilros Pharmacy-Cash,,,,,KE,No,
ISAJE CHEMIST CASH,,,,,KE,No,
Kinorani Pharmacy-Cash,,,,,KE,No,
ALADIN CHEMIST-CASH,,,,,KE,No,
Alpha Hill Medical Clinic-Cash - MDS,,,,,KE,No,
AM PHARMA SURGICAL LTD,,,,,KE,No,
AM PHARMA SURGICAL LTD-CASH,,,,,KE,No,
ASHA,,,,,KE,No,
AURORA PHARMACY-CASH,,,,,KE,No,
BAHARI MEDICAL CLINIC,,,,,KE,No,
Berugaa Pharmacy-Cash,,,,,KE,No,
Bomani Pharmacy - CASH,,,,,KE,No,
BRETT PHARMACY CASH,,,,,KE,No,
CASH SALE (C.O.D)- DR HITESH MAKWANA,,,,,KE,No,
CASH SALE (C.O.D)- JANKI RAJ CHAUHAN,,,,,KE,No,
CASH SALE (C.O.D)- SARITA SOMAIA C/O DR. SYLVESTER,,,,,KE,No,
CITYVIEW-CASH,,,,,KE,No,
DAMAGED/EXPIRED/MISSING GOODS,,,,,KE,No,
DAWAPLUS PHARMACEUTICALS,,,,,KE,No,
DEZER PHARMACY ,,,,,KE,No,
DR. H.S. GHATAURA,,,,,KE,No,
DR.FRANCIS KANYIGI,,,,,KE,No,
ELYKIBS PHARMACY,,,,,KE,No,
EVERCARE CHEMIST,,,,,KE,No,
Family Medicare [Cash],,,,,KE,No,
GUD PHARMACY-CASH,,,,,KE,No,
Gynocare Women&Fistula Hospital-Cash,,,,,KE,No,
HOPEFIRSST CHEMIST,,,,,KE,No,
IPO PHARMACY-CASH,,,,,KE,No,
JABBRA PHARMACY ,,,,,KE,No,
JASH PHARMACEUTICALS LTD - CASH,,,,,KE,No,
JASSIN CHEMIST KISUMUAC,,,,,KE,No,
Linawi Pharmaceuticals Cash,,,,,KE,No,
MACWIN CHEMIST CASH,,,,,KE,No,
MAISHA MEMA-CASH,,,,,KE,No,
MASONI CHEMIST CASH,,,,,KE,No,
MAURICE OTIENO,,,,,KE,No,
MEEK PHARMA LIMITED,,,,,KE,No,
MIKINDANI MEDICAL CENTRE-MDS,,,,,KE,No,
MOTHER AND CHILD HOSPITAL LTD,,,,,KE,No,
MPESA CASH SALE- MESOPOTAMIA PHARMACEUTICALS,,,,,KE,No,
MPESA CASH SALE- ONESMAS MUTAI,,,,,KE,No,
MPESA CASH SALE- THAKAN PHARMACY,,,,,KE,No,
NGARA COMPREHENSIVE HEALTH SERVICES LTD,,,,,KE,No,
NYOTA CLINIC-CASH,,,,,KE,No,
ONE HEALTH LIMITED            ,,,,,KE,No,
PAMELA ENONDA,,,,,KE,No,
PEANOH PHARMACY-CASH,,,,,KE,No,
PELAMIC CLINIC-CASH,,,,,KE,No,
PERANI PHARMACY ,,,,,KE,No,
PHARMA AND,,,,,KE,No,
PHARMA INNOCULIA,,,,,KE,No,
PHARMA INNOCULIA ENTERPRISE,,,,,KE,No,
RAKESH VINAYAK,,,,,KE,No,
RESHAMS CHEMIST-CASH,,,,,KE,No,
ROMANYO PHARMACY-CASH,,,,,KE,No,
RWAN PHARMACY LIMITED,,,,,KE,No,
SAIFUDDIN I DOSSAJEE,,,,,KE,No,
SANJAY MITRA,,,,,KE,No,
SANOFI AVENTIS (K) LTD,,,,,KE,No,
SAVANI HOSPITAL,,,,,KE,No,
SHARIANI PHARMACY-CASH,,,,,KE,No,
SHEBAH CHEMIST,,,,,KE,No,
SWIRLMED CHEMIST-CASH,,,,,KE,No,
THE AFRICAN UNION COMMISSION,,,,,KE,No,
THE WOMANS CLINIC CASH,,,,,KE,No,
TOTAL CHEMIST,,,,,KE,No,
UNDUGU CHEMIST,,,,,KE,No,
USODHO CHEMIST-CASH,,,,,KE,No,
UZURI EXPORTERS,,,,,KE,No,
WANANCHI JAMII MATERNITY & NURSING HOME,,,,,KE,No,
WELLCARE CHEMIST,,,,,KE,No,
BISOLVON,,,,,KE,No,
