country,distributor_id,distributor,distributor_product_name,sanofi_product_name,sanofi_gmid
MR,706,CAMEC,ULCAR 1G  SUSP BUV SACH/30,ULCAR 1G/5ML SUSP SC30 S3 M48 XD,168279
MR,706,CAMEC,XATRAL 2,5MG CP30,XATRAL 2.5MG TABCO BL2X15 S3 M36 XD,213866
MR,706,CAMEC,XATRAL LP 10MG CP30,XATRAL 10MG TABCR BL30 M36 XD,545747
MR,706,CAMEC,XATRAL LP 5MG CP56,XATRAL 5MG TABCR BL4X14 S3 M36 XD,223652
MR,706,CAMEC,ZEBEN 100MG/5ML SUSP FL/20ML,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,706,CAMEC,ZEBEN 400MG CP1,ZEBEN 400MG TAB BL1 M48 EX,476947
MR,706,CAMEC,ZEBEN 400MG/20ML SUSP,ZEBEN 400MG/20ML SUSP BT1 M36 EX,476960
MR,706,CAMEC,ZEBEN 400MG CP B/100,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,706,CAMEC,ZOXON 1000MG PDR INJ B/100,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,706,CAMEC,BRONKIREX 2G 1SRP  EX,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,706,CAMEC,BRONKIREX 5G 1SRP  EX,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,706,CAMEC,CLAFORAN 1G INJPO IV VL+S1 S3 XE,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,706,CAMEC,DICOFEN 50MG CP B/100,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,706,CAMEC,INSUMAN COMB25 500IU/5ML INJ B/01,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,706,CAMEC,LASIX 20MG INJ 5AMP 2ML,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,706,CAMEC,METHOTREXATE 2.5MG   1FL 20CPR,METHOTREXATE 2.5MG TABCO BT20 M36 FR,355496
MR,706,CAMEC,MONO-TILDIEM LP300 GELU B28 (MVI),AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,706,CAMEC,NAPROSYNE 1G TAB BL2X4 MA,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,706,CAMEC,NASACORT AQ 55MCG/PU+ SPRA BTX1 M24 XW,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,706,CAMEC,PALUJECT 400MG 6 AMP SN,ZEBEN 400MG/20ML SUSP BT1 M36 EX,476960
MR,706,CAMEC,PALUJECT 400MG 72 AMP EX,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,706,CAMEC,PARACETAMOL 500MG 1000TAB  EX,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,706,CAMEC,PARACETAMOL 500MG 20TAB EX,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,706,CAMEC,PAREGORIQUE 10MG 1000CP  SN,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,706,CAMEC,PRIMPERAN 200ML SS CYC,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,706,CAMEC,SOLUPRED  5MG  30 CPR ORODISPERS.,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,706,CAMEC,SOLUPRED 20MG  20CPR ORODISPERS.,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,706,CAMEC,YOHIMBINE 2MG TAB BL2X25 M36 XW,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,707,CHIGHUETTY,ALLSTAR PEN1,ALLSTAR MEDSUP MEDSU PEN1 MAU XE,516219
MR,707,CHIGHUETTY,AMAREL 1 MG 30CP,AMAREL 1MG TAB BL2X15 M36 XE,268012
MR,707,CHIGHUETTY,AMAREL 2MG 30CP,AMAREL 2MG TAB BL2X15 M36 XE,268013
MR,707,CHIGHUETTY,AMAREL 3 MG 30CP,AMAREL 3MG TAB BL2X15 M36 XE,268014
MR,707,CHIGHUETTY,AMAREL 4 MG 30CP,AMAREL 4MG TAB BL2X15 M36 XD,268015
MR,707,CHIGHUETTY,AMARYL M 2MG/500MG CP30,AMARYL MIR 2-500MG TABCO BL3X10 XE,307013
MR,707,CHIGHUETTY,AMARYL M SR 2MG/500MG 30CP,AMARYL MSR 2-500MG TABCO BL3X10 M24 XE,321233
MR,707,CHIGHUETTY,AMEDIN 10MG TAB 2x14CP,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,707,CHIGHUETTY,AMITRON 250MG/5ML PDR SUSP60ML,AMITRON 3G/60ML POWD BT1 M36 EX,475982
MR,707,CHIGHUETTY,AMITRON 500MG GEL12,AMITRON 500MG CAPEM BL12 M36 EX,475871
MR,707,CHIGHUETTY,AMITRON 500MG GEL50x10,AMITRON 500MG CAPEM BL50X10 M36 EX,475875
MR,707,CHIGHUETTY,APIDRA SOLOSTAR 300IU STYL/5,LANTUS 300IU/3ML INJ SOLO5 M36 XD,684820
MR,707,CHIGHUETTY,APROVASC 150-10MG BL4X7CP,APROVASC 150-10MG TAB BL4X7 M36 XD,539185
MR,707,CHIGHUETTY,APROVASC 150-5MG BL4X7CP,APROVASC 150-5MG TAB BL4X7 M36 XD,539183
MR,707,CHIGHUETTY,APROVASC 300-10MG BL4X7CP,APROVASC 300-10MG TAB BL4X7 M36 XD,539181
MR,707,CHIGHUETTY,APROVASC 300-5MG BL4X7CP,APROVASC 300-5MG TAB BL4X7 M36 XD,539182
MR,707,CHIGHUETTY,APROVEL 150 MG BL2x14CP,APROVEL 150MG TABCO BL2X14 RM M36 XE,196680
MR,707,CHIGHUETTY,APROVEL 300 MG BL2x14CP,APROVEL 300MG TABCO BL2X14 RM M36 XE,196681
MR,707,CHIGHUETTY,CO-APROVEL 150/12,5MG CP28,COAPRO 150-12.5MG TABCO BL2X14 RM M36 XD,247831
MR,707,CHIGHUETTY,CO-APROVEL 300/12,5MG CP28,COAPRO 300-12.5MG TABCO BL2X14 RM M36 XD,247832
MR,707,CHIGHUETTY,ARTANE 2MG CP50,ARTANE 2MG TAB BL2X25 FR,663419
MR,707,CHIGHUETTY,ASPEGIC 100MG PDR SACH/20,ASPEGIC 100MG POWD SC20 SAF M24 XD,281498
MR,707,CHIGHUETTY,ASPEGIC 250MG PDR SACH/20,ASPEGIC 250MG POWD SC20 SAF M24 XD,281499
MR,707,CHIGHUETTY,ASPEGIC 500MG PDR SACH/20,ASPEGIC 500MG POWD SC20 SAF M30 XD,281500
MR,707,CHIGHUETTY,ASPEGIC AD 1G PDR SACH/20,ASPEGIC 1G POWD SC20 SAF M30 XD,298801
MR,707,CHIGHUETTY,ATURGYL 0.05% SPRAY NAS FL15ML,ATURGYL 7.5MG/15ML NASSP IN1 M24 XE,354883
MR,707,CHIGHUETTY,BIOFERON 8G/200ML  SP,BIOFERON 8G/+ SYR BT1 M30 EX,475994
MR,707,CHIGHUETTY,BIOFERON GEL BL3x10,BIOFERON 305MG+ CAPEM BL3X10 M30 EX,475991
MR,707,CHIGHUETTY,BIPROFENID LP 100MG CP BL2x10,BIPROFENID 100MG TAB BL2X10 S3 M24 XD,346667
MR,707,CHIGHUETTY,BISOLVON 8MG CP20,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,707,CHIGHUETTY,BIOZOLE 2.5G/100ML  SP,BIOZOLE 2.5G/100ML SYR BT1 M36 EX,476949
MR,707,CHIGHUETTY,BRUMED 200MG CP BL10x10,BRUMED 200MG TABSC BL10X10 M24 EX,476938
MR,707,CHIGHUETTY,BRUMED 2G/100ML SP,BRUMED 2G/100ML SYR BT1 M36 EX,476959
MR,707,CHIGHUETTY,BRUMED 400MG CP BL10x10,BRUMED 400MG TABSC BL10X10 M36 EX,476936
MR,707,CHIGHUETTY,BUSCOPAN  20MG 1ML AMP B5,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,707,CHIGHUETTY,BUSCOPAN 10MG CP BL5X10,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,707,CHIGHUETTY,BUSCOPAN PLUS 10-500MG CP BL50,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,707,CHIGHUETTY,CLOMID 50MG CP10,CLOMID 50MG TAB BL10 NDSI M36 XE,551042
MR,707,CHIGHUETTY,CLOMID 50MG CP5,CLOMID 50MG TAB BL5 NDSI M36 XE,551043
MR,707,CHIGHUETTY,COLTRAMYL 4MG CP12,COLTRAMYL 4MG TAB BL12 PAP M36 EX,668290
MR,707,CHIGHUETTY,CORDARONE 200MG CP30,CORDARONE 200MG TAB BL2X15 M36 XD,554510
MR,707,CHIGHUETTY,CORTANCYL 20MG CP20,CORTANCYL 20MG TAB BL2X10 SWI M36 XE,323487
MR,707,CHIGHUETTY,CORTANCYL 5MG CP30,CORTANCYL 5MG TAB BL30 SWI M36 XE,298682
MR,707,CHIGHUETTY,CORVASAL 2MG CP30,CORVASAL 2MG TAB BL2X15 S3 M36 XD,320343
MR,707,CHIGHUETTY,CORVASAL 4MG CP BL3x10,CORVASAL 4MG TAB BL2X15 S3 M24 XD,320344
MR,707,CHIGHUETTY,DAONIL 5MG CP100,DAONIL 5MG TAB BL10X10 SWI M24 XE,305481
MR,707,CHIGHUETTY,DAONIL 5MG CP20,DAONIL 5MG TAB BL20 SWI M24 XE,305479
MR,707,CHIGHUETTY,HEMI-DAONIL 2.5MG CP60,HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE,285368
MR,707,CHIGHUETTY,DEPAKINE 200MG CP40,DEPAKINE 200MG TABEC TB40 ICRA M36 X1,624625
MR,707,CHIGHUETTY,DEPAKINE 500MG CP B40,DEPAKINE 500MG TABEC TB40 M36 XD,630763
MR,707,CHIGHUETTY,DEPAKINE 200MG/ML SOL BUV40ML,DEPAKINE 8G/40ML SOL BT1 ICRA M36 XD,625767
MR,707,CHIGHUETTY,DEPAKINE 57.64MG/ML SP150ML,DEPAKINE 8.65G/+ SYR BT1 ICRA M36 XD,625765
MR,707,CHIGHUETTY,DEPAKINE CHRONO 500MG CP30,DEPAK CHRO500 333-145MG TABCR TB30 XD,630791
MR,707,CHIGHUETTY,DETURGYLONE  SPRAY NAS 10ML,DETURGYLONE 17.8MG/+ NASSP IN1 S4 M36 XE,487907
MR,707,CHIGHUETTY,DITROPAN 5MG CP60,DITROPAN 5MG TAB BL2X30 M36 XD,240939
MR,707,CHIGHUETTY,DOGMATIL 200MG 12CPR,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,707,CHIGHUETTY,DOGMATIL 50MG GEL30,DOGMATIL 50MG CAP BL30 M36 XE,611732
MR,707,CHIGHUETTY,CODOLIPRANE 400-20MG CP BL2x8,CODOLIPRANE 400-20MG TAB BL2X8 NDSI XD,628074
MR,707,CHIGHUETTY,DOLIPRANE 500MG CP16,DOLIPRANETABS 500MG TAB BL2X8 X EX,663983
MR,707,CHIGHUETTY,DOLIPRANE 1000MG  CP BL2x4,DOLIPRANETABS 1G TAB BL2X4 EX,663982
MR,707,CHIGHUETTY,DOLIPRANE 1000MG AD SUPP B/8,DOLIPRANE 1G SUP BL2X4 FR,62375
MR,707,CHIGHUETTY,DOLIPRANE 500MG CP EFF 2T8,DOLIPRANE 500MG TABEF TB2X8 NDSI M36 XD,624479
MR,707,CHIGHUETTY,DOLIPRANE 1000MG CP EFF TB8,DOLIPRANE 1G TABEF TB8 NDSI M36 XD,624480
MR,707,CHIGHUETTY,DOLIPRANE 100MG SACH/12,DOLIPRANE 100MG POWD SC12 NDSI XD,627331
MR,707,CHIGHUETTY,DOLIPRANE 150MG SACH/12,DOLIPRANE 150MG POWD SC12 NDSI XD,627332
MR,707,CHIGHUETTY,DOLIPRANE 200MG SACH/12,DOLIPRANE 200MG POWD SC12 NDSI XD,627314
MR,707,CHIGHUETTY,DOLIPRANE 300MG SACH/12,DOLIPRANE 300MG POWD SC12 NDSI XD,626997
MR,707,CHIGHUETTY,DOLIPRANE 500MG SACH/12,DOLIPRANE 500MG POWD SC12 NDSI M24 XD,627330
MR,707,CHIGHUETTY,DOLIPRANE 1000MG SACH/8,DOLIPRANE 100MG POWD SC12 NDSI XD,627331
MR,707,CHIGHUETTY,DOLIPRANE 100MG SUPPO/10,DOLIPRANE 100MG SUP BL2X5 NDSI M36 XD,627329
MR,707,CHIGHUETTY,DOLIPRANE 150MG SUPPO/10,DOLIPRANE 150MG SUP BL2X5 NDSI M36 XD,627328
MR,707,CHIGHUETTY,DOLIPRANE 200MG SUPPO/10,DOLIPRANE 200MG SUP BL2X5 NDSI M36 XD,627327
MR,707,CHIGHUETTY,DOLIPRANE 300MG SUPPO/10,DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD,627326
MR,707,CHIGHUETTY,DOLIPRANE 2.4%  SP60ML,DOLIPRANE 1.44G/60ML SYR BT1 M24 X EX,663981
MR,707,CHIGHUETTY,DOLIPRANE 2.4%  SP90ML,DOLIPRANE 2.16G/90ML SYR BT1 X EX,663988
MR,707,CHIGHUETTY,DOLIPRANE VITC 500/150  EFFB16,DOLIPRANE VIT C 500-150MG TABEF TB16 XD,626630
MR,707,CHIGHUETTY,DOLIPREX 500/250/30MG SACH8,DOLIPREX 500MG+ POWD SC8 EX,324267
MR,707,CHIGHUETTY,DOLIRHUME 500/30MG CP BL2x8,DOLIRHUME 500-30MG TAB BL2X8 NDSI M36 XD,627160
MR,707,CHIGHUETTY,DULCOLAX 5MG CP BL3X10,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,707,CHIGHUETTY,DYMOL 50-500MG CP10,DYMOL 50-500MG TABEC BL10 M36 MG,476664
MR,707,CHIGHUETTY,ENTEROGERMINA 2M5ML SUSP BU/10,ENTEROGERMINA 2BCFU/5ML SUSP BT10 S3 XD,528888
MR,707,CHIGHUETTY,ERCEFURYL 200MG GEL BL2x14,ERCEFURYL 200MG CAP BL2X14 SAF M60 XE,592593
MR,707,CHIGHUETTY,ERCEFURYL 4% FL90ML,ERCEFURYL 3.6G/90ML SOL BT1 S2 EX,671538
MR,707,CHIGHUETTY,ESSENTIALE 300MG GEL50,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,707,CHIGHUETTY,EXACYL 1G/10ML  AMP BUV 10MLX5,EXACYL 1G/10ML SOL AM5 S3 M60 XE,224938
MR,707,CHIGHUETTY,EXACYL 500MG CP20,EXACYL 500MG TAB BL20 S3 XE,541078
MR,707,CHIGHUETTY,FLAGENTYL 500MG CP4,FLAGENTYL 500MG TABCO BL4 XE,664047
MR,707,CHIGHUETTY,FLAGYL 0,5%  100ML 25POCH,FLAGYL 500MG/+ INJ BG25 H FR,67933
MR,707,CHIGHUETTY,FLAGYL 125MG/5ML SUSP FL120ML,FLAGYL 125MG/5ML SUSP BT1 S3 M24 XD,354890
MR,707,CHIGHUETTY,FLAGYL 250MG CP20,FLAGYL 250MG TAB BL2X10 X EX,663984
MR,707,CHIGHUETTY,FLAGYL 500MG CP14,FLAGYL 500MG TAB BL14 X EX,663985
MR,707,CHIGHUETTY,FLAGYL 500MG OVULES/10,FLAGYL 500MG PESSA BL2X5 S3 M36 XD,342280
MR,707,CHIGHUETTY,FLEMING 500/62.5 PDR SUSP60ML,FLEMING 6G/+ POWD BT1 M24 EX,476954
MR,707,CHIGHUETTY,FLEMING 500-62.5MG CP BL2X8,FLEMING 500-62.5MG TABCO BL2X8 M24 EX,476957
MR,707,CHIGHUETTY,FLEMING 1G-125MG COMP BL2X8,FLEMING 1G-125MG TABCO BL2X8 M24 EX,476956
MR,707,CHIGHUETTY,FLEMING 250/31.25MG P SUSP60ML,FLEMING 3G/+ POWD BT1 M24 EX,476955
MR,707,CHIGHUETTY,FLEMING 1000+200MG INJ FL/5,FLEMING 1G-200MG INJPO VL5 M24 EX,476963
MR,707,CHIGHUETTY,FLEMING 2.5G INJ/1,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,707,CHIGHUETTY,FLEMING 228.5MG PDR SUPS F70ML,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,707,CHIGHUETTY,FLEMING 3G/60ML+ INJPO BTX1 M24 EX,FLEMING 3G/+ POWD BT1 M24 EX,476955
MR,707,CHIGHUETTY,FLEMING 500-125MG CP BL2X7,FLEMING 500-125MG TABCO BL2X7 M24 EX,477015
MR,707,CHIGHUETTY,FLEMING 6G/60ML+ INJPO BTX1 M24 EX,FLEMING 6G/+ POWD BT1 M24 EX,476954
MR,707,CHIGHUETTY,GARDENAL 40MG LYO VL1,GARDENAL 40MG SUBLY VLSX1 SWI M36 XD,297260
MR,707,CHIGHUETTY,GARDENAL 50MG CP30,GARDENAL 50MG TAB BL3X10 X EX,663987
MR,707,CHIGHUETTY,GARDENAL 100MG CP20,GARDENAL 100MG TAB BL2X10 X EX,663986
MR,707,CHIGHUETTY,GARDENAL 10MG CP80,GARDENAL 10MG TAB BL4X20 S3 M60 XE,665371
MR,707,CHIGHUETTY,HEPT-A-MYL 187.8MG CP BL2x10,HEPT-A-MYL 187.8MG TAB BL2X10 S3 M60 XE,638521
MR,707,CHIGHUETTY,HEXOMEDINE 0,1%SOL EXT 250ML,HEXOMEDINE 250MG/+ SOL BT1 M36 XE,98574
MR,707,CHIGHUETTY,IBEX 200MG GEL BL 2x12,IBEX 200MG+ CAPEM BL2X12 M36 EX,476933
MR,707,CHIGHUETTY,IMOVANE 7.5MG CP20,IMOVANE 7.5MG TABCO BL20 SWI M36 XE,298685
MR,707,CHIGHUETTY,INSUMAN BASAL 1000IU INJ1,INSUMAN BAS 1KIU/10ML INJSU VL1 S3 XE,405018
MR,707,CHIGHUETTY,INSUMAN BASAL 100IU/ML3ML CRT5,INSUMAN BAS 1KIU/10ML INJSU VL1 S3 XE,405018
MR,707,CHIGHUETTY,INSUMAN COMB30 1000IU INJ1,INSUMAN C30 1KIU/10ML INJSU VL1 S3 XE,405039
MR,707,CHIGHUETTY,INSUMAN COMB30 100IU 3ML CRT/5,INSUMAN C30 300IU/3ML INJSU CRT5 M24 XE,415360
MR,707,CHIGHUETTY,INSUMAN RAPID 1000IU INJ1,INSUMAN RAP 1KIU/10ML INJ VL1 S3 M24 XE,405069
MR,707,CHIGHUETTY,INSUMAN RAPID100IU/ML 3ML CRT5,INSUMAN RAP 1KIU/10ML INJ VL1 S3 M24 XE,405069
MR,707,CHIGHUETTY,LACTACYD ABR 120ML,LACTACYD 120ML LIQSO BT1 XD,390465
MR,707,CHIGHUETTY,LACTACYD EMULSION LAV 200ML,LACTACYD 200ML LIQSO BT1 XD,671568
MR,707,CHIGHUETTY,LANTUS SOLOSTAR 100U/ML 3ML5ST,LANTUS 300IU/3ML INJ SOLO5 S3RM M36 XD,381782
MR,707,CHIGHUETTY,LARGACTIL 100MG CP30,LARGACTIL 100MG TABCO BL3X10 M36 XD,625681
MR,707,CHIGHUETTY,LASILIX  40MG CP30,LASILIX 40MG TAB BL3X10 SWI M36 XE,311168
MR,707,CHIGHUETTY,LASILIX 20MG/2ML INJ AMP/1,LASILIX 20MG/2ML INJ AM1 S3 M60 XE,277954
MR,707,CHIGHUETTY,LASILIX FAIBLE 20MG CP30,LASILIX FAIBLE 20MG TAB BL2X15 SWI XE,311166
MR,707,CHIGHUETTY,LASILIX RETARD 60MG GEL30,LASILIX RETARD 60MG CAP TB30 M24 XE,293665
MR,707,CHIGHUETTY,LIPANOR 100 MG GEL BL3x10,LIPANOR 100MG CAP BL3X10 S4 M36 XD,667138
MR,707,CHIGHUETTY,LOVENOX 2000UI INJ SER/2,LOVENOX 2KIU/0.2ML INJ PS2 SWI M24 XE,306216
MR,707,CHIGHUETTY,LOVENOX 4000UI INJ SER/2,LOVENOX 4KIU/0.4ML INJ PS2 SWI M24 XE,306217
MR,707,CHIGHUETTY,LOVENOX 6000UI INJ SER/2,LOVENOX 6KIU/0.6ML INJ PS2 SWI M24 XE,306218
MR,707,CHIGHUETTY,LOVENOX 8000UI INJ SER/2,LOVENOX 8KIU/0.8ML INJ PS2 SWI M24 XE,306219
MR,707,CHIGHUETTY,MAALOX 15ML SACH/30 GOUT MENTH,MAALOX 600MG/+ SUSP SC30 S3 M36 XD,291024
MR,707,CHIGHUETTY,MAALOX 4.3ML SCH/20 GOUT CITRO,MAALOX 460MG/+ SUSP SC20 S3 M36 XE,292174
MR,707,CHIGHUETTY,MAALOX 400MG CP A CROQ40 MENTH,MAALOX 400-400MG TABCW BL4X10 S3 M60 XE,436433
MR,707,CHIGHUETTY,MAALOX SUSP BUV  FL250ML,MAALOX 8.75G/+ SUSP BT1 S3 M36 XE,239907
MR,707,CHIGHUETTY,MAALOX PLUS  SUSP 355ML GT CIT,MAALOX PLUS 15.975G/+ SUSP BT1 S3 M36 XD,250800
MR,707,CHIGHUETTY,MAALOX PLUS 200MG CP 40 CITRON,MAALOX PLUS 200MG+ TABCW BL4X10 S3 XD,436418
MR,707,CHIGHUETTY,MAGNE B6  AMP BUV B10X10ML,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,707,CHIGHUETTY,MAGNE B6 CP BL5x10,MAGNE B6 470-5MG TABSC BL5X10 S3 M24 XE,214082
MR,707,CHIGHUETTY,MAXILASE 200UI/ML SP125ML,MAXILASE 25KIU/+ SYR BT1 SAF M18 XM,346666
MR,707,CHIGHUETTY,MAXILASE 3000 U.CEIP CP24,MAXILASE 3KIU TABSC BL2X12 S3 M24 XD,245296
MR,707,CHIGHUETTY,MEDVITE GOLD VITA CP BL3X10,MEDVITE GOLD VITA TABCO BL3X10 M36 EX,476941
MR,707,CHIGHUETTY,MITOSYL POM TUBE 65G,MITOSYL 20-27G/65G CREAM TB1 S3 M36 XE,592684
MR,707,CHIGHUETTY,MITOSYL POM TUBE 150G,MITOSYL 40G/150G+ CREAM TB1 S3 M36 XE,592685
MR,707,CHIGHUETTY,MUCOSOLVAN 30MG CP BL2X10,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,707,CHIGHUETTY,MUCOSOLVAN ENFT 30MG/5ML 100ML,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,707,CHIGHUETTY,NORZOL 400/600MG BL1x10CP,NORZOL 400-600MG TABCO BL10 M36 EX,476712
MR,707,CHIGHUETTY,NO - SPA 40MG BL2x10CP,NO-SPA 40MG TAB BL2X10 S3 M36 XD,287550
MR,707,CHIGHUETTY,NO - SPA 40MG CP BL10x10,NO-SPA 40MG TAB BL10X10 S3 M36 XD,287552
MR,707,CHIGHUETTY,NO - SPA FORTE 80MG BL2x10CP,NO-SPA 80MG TAB BL2X10 S3 M36 XD,287553
MR,707,CHIGHUETTY,NO-SPA 40MG/2ML INJ AMP/25,NO-SPA 40MG/2ML INJ AM25 XD,289137
MR,707,CHIGHUETTY,NO-SPA 40MG/2ML INJ AMP/5,NO-SPA 40MG/2ML INJ AM5 XD,289138
MR,707,CHIGHUETTY,NOVALGIN 2.5G/5ML INJ AMP/5,NOVALGIN 2.5G/5ML INJ AM5 S3 M60 XE,592705
MR,707,CHIGHUETTY,NOVALGIN 500MG BL2x10CP,NOVALGIN 500MG TABCO BL2X10 M36 XD,609071
MR,707,CHIGHUETTY,NOVALGINE SIROP FL 100ML,NOVALGIN 50MG/100ML SYR BT1 EX,671597
MR,707,CHIGHUETTY,NOZINAN 100MG CP PELL B20,NOZINAN HCL 100MG TABCO BL2X10 S3 M60 XD,264980
MR,707,CHIGHUETTY,NOZINAN 25MG CP B/20,NOZINAN 25MG TABCO BL2X10 S3 M61 XD,311122
MR,707,CHIGHUETTY,OFLOCET 200MG 10CP,OFLOCET 200MG TABCO BL10 SWI M60 XE,305928
MR,707,CHIGHUETTY,OFLOCET 200MG/40ML INJ FL1,OFLOCET 200MG/40ML INFLS BT1 M36 H XE,296505
MR,707,CHIGHUETTY,OFLOCET GTTES AUR. 20 UNIDOSES,OFLOCET 1.5MG/+ SOL UNIX20 S4 M36 XD,662889
MR,707,CHIGHUETTY,OMIZEC 20MG GEL BL4x7,OMIZEC 20MG CAPEM BL4X7 M36 EX,476518
MR,707,CHIGHUETTY,OMIZEC 40MG INJ PDR VL10,OMIZEC 40MG INJPO VL10 M36 MG,476630
MR,707,CHIGHUETTY,ORELOX 100MG 10CP,ORELOX 100MG TABCO BL10 SWI M36 XD,298689
MR,707,CHIGHUETTY,ORELOX 200MG 10CP,ORELOX 200MG TABCO BL2X5 M36 XD,374872
MR,707,CHIGHUETTY,ORELOX 40MG/5ML GRAN SUSP100ML,ORELOX 40MG/5ML GRAN BT1 SWI M24 XD,298691
MR,707,CHIGHUETTY,ORELOX 40MG/5ML GRAN. SUSP50ML,ORELOX 400MG/50ML GRAN BT1 SWI M24 XE,298693
MR,707,CHIGHUETTY,OROKEN 40MG PDR BUV VL1,OROKEN 40MG/5ML POWD BT1 S3 M25 XD,252041
MR,707,CHIGHUETTY,OROKEN 100MG/5ML  PDR SUSP BUV,OROKEN 100MG/5ML POWD BT1 S3 M25 XD,252039
MR,707,CHIGHUETTY,OROKEN 200MG 8CP,OROKEN 200MG TABCO BL8 S3 M25 XD,252040
MR,707,CHIGHUETTY,PARAFLAM 400-325MG CP BL1X10,AMEDIN 10MG TAB BL2X14 M36 MG,475652
MR,707,CHIGHUETTY,PLAVIX 75MG CP PELL B28,PLAVIX 75MG TABCO BL2X14 M36 XE,222428
MR,707,CHIGHUETTY,PROFEMIGR 150MG 10CP,PROFEMIGR 150MG TAB BL10 M60 FR,371014
MR,707,CHIGHUETTY,PROFENID 50MG GEL24,PROFENID 50MG CAP BL2X12 S4 M36 XD,639608
MR,707,CHIGHUETTY,PROFENID 100MG CP BL2x15,PROFENID 100MG TABCO BL2X15 S3 M61 XE,249438
MR,707,CHIGHUETTY,PROFENID 100MG INJ AMP/2,PROFENID 100MG/2ML INJ AM2 S3 M36 XE,368552
MR,707,CHIGHUETTY,PROFENID 100MG INJ IV FL/50,PROFENID 100MG INJPO VL50 H FR,172136
MR,707,CHIGHUETTY,PROFENID 100MG SUPPO/12,PROFENID 100MG SUP BL2X6 S3 XE,354950
MR,707,CHIGHUETTY,PROFENID 1MG/ML SP150ML,PROFENID 150MG/+ SYR BT1 X EX,663992
MR,707,CHIGHUETTY,PROFENID 1.5/60 GEL TUBE 1,PROFENID 1.5G/60G GEL TB1 M36 XE,263269
MR,707,CHIGHUETTY,PROFENID LP 200MG CP14,PROFENID SR 200MG TABEC BL14 S3 M37 XE,249439
MR,707,CHIGHUETTY,PROXACIN 500MG CP10,PROXACIN 500MG TABCO BL10 M36 EX,476716
MR,707,CHIGHUETTY,PYOSTACINE 500MG CP16,PYOSTACINE 500MG TABCO BL2X8 NF M48 XD,571696
MR,707,CHIGHUETTY,QUINIMAX 250MG/2ML INJ AMP/3,QUINIMAX 250MG/2ML INJ AM25 X EX,663995
MR,707,CHIGHUETTY,QUINIMAX 250MG/2ML INJ AMP/25,QUINIMAX 250MG/2ML INJ AM25 X EX,663995
MR,707,CHIGHUETTY,QUINIMAX 500MG/4ML INJ AMP/3,QUINIMAX 500MG/4ML INJ AM3 X EX,663998
MR,707,CHIGHUETTY,QUINIMAX 500MG/4ML INJ AMP/25,QUINIMAX 500MG/4ML INJ AM25 X EX,663996
MR,707,CHIGHUETTY,QUINIMAX 125MG CP18,QUINIMAX 125MG TABCO BT18 M36 XE,187750
MR,707,CHIGHUETTY,QUINIMAX 500MG CP9,QUINIMAX 500MG TABCO BT9 M36 XE,187747
MR,707,CHIGHUETTY,RHINACARE ADULT 100ML SPRAY NA,RHINACARE EAU PHYSIO 100ML NASSP BT1 XD,441208
MR,707,CHIGHUETTY,RHINACARE EAU PHYSIO 5ML X 20D,RHINACARE EAU PHYSIO 5ML LIQ UNIX20 XD,443299
MR,707,CHIGHUETTY,RHINATHIOL2% ENFT SP FL/125ML,RHINATHIOL 2.5G/125ML SYR BT1 SAF M36 XM,479387
