product_description,quantity,country,distributor
STILNOX TABS 10MG * 14,5,KE,Surgipharm
AMARYL M TABS 2mg * 30's,100,KE,Surgipharm
APROVASC TAB 300-5MG *28,20,KE,Surgipharm
APROVEL TABS 150mg * 28's,20,KE,Surgipharm
APROVEL TABS 300mg * 28's,10,KE,Surgipharm
CO APROVEL TABS 150mg * 28's,30,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,20,KE,Surgipharm
CORDARONE TABLETS 200mg * 30,20,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,24,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,100,KE,Surgipharm
LASIX TABS 40mg * 20,100,KE,Surgipharm
STILNOX TABS 10MG * 14,300,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,9,KE,Surgipharm
TRITACE TABS 5mg * 28's,20,KE,Surgipharm
AMARYL M SR TABS 2MG-500mg * 30's,3,KE,Surgipharm
EPILIM CHRONO TABS 300mg * 100,3,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,10,KE,Surgipharm
EPILIM SYRUP 300ml,187,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,5,KE,Surgipharm
FLAGYL SUSPENSION 100ml,55,KE,Surgipharm
FLAGYL TABS 400mg * 100's,1,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,59,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,457,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,116,KE,Surgipharm
ORELOX TABS 100MG *10'S,117,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,9,KE,Surgipharm
APROVASC TAB 150-5MG *28,14,KE,Surgipharm
APROVASC TAB 300-10MG *28,3,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,6,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,0,KE,Surgipharm
EPILIM SYRUP 300ml,3,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,10,KE,Surgipharm
LASIX TABS 40mg * 20,10,KE,Surgipharm
MONO-TILDIEM CAPS SR 200mg * 28's,6,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,6,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,0,KE,Surgipharm
ORELOX TABS 200MG *10'S,12,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,4,KE,Surgipharm
TRITAZIDE TABS 5/12.5MG * 28'S,1,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,2,KE,Surgipharm
EPILIM SYRUP 300ml,2,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,3,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,20,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,20,KE,Surgipharm
IBEX CAPSULES 2*12,10,KE,Surgipharm
LASIX TABS 40mg * 20,3,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,15,KE,Surgipharm
NO SPA TABLETS 40mg * 100's,1,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,39,KE,Surgipharm
AMARYL M TABS 2mg * 30's,10,KE,Surgipharm
APROVASC TAB 150-5MG *28,2,KE,Surgipharm
APROVEL TABS 300mg * 28's,2,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,10,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,20,KE,Surgipharm
CO APROVEL TABS 150mg * 28's,2,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,2,KE,Surgipharm
DAONIL TABS 5mg * 100's,3,KE,Surgipharm
EPILIM SYRUP 300ml,6,KE,Surgipharm
FLAGYL TABS 400mg * 100's,6,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),10,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),5,KE,Surgipharm
FLEMING TABS 1 G * 2*7'S,6,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),20,KE,Surgipharm
IBEX CAPSULES 2*12,15,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,2,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,5,KE,Surgipharm
PLAVIX TABS 75mg * 28's,1,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,24,KE,Surgipharm
STILNOX TABS 10MG * 14,4,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,2,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,10,KE,Surgipharm
FLAGYL TABS 400mg * 100's,3,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,15,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,2,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,2,KE,Surgipharm
MAALOX SUSPENSION 350ml,2,KE,Surgipharm
LASIX TABS 40mg * 20,3,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,20,KE,Surgipharm
STILNOX TABS 10MG * 14,20,KE,Surgipharm
ALLSTAR PEN,10,KE,Surgipharm
LANTUS 3ml CARTRIDGE * 5's,2,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,0,KE,Surgipharm
TRITACE TABS 5mg * 28's,6,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,5,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,12,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,16,KE,Surgipharm
EPILIM SYRUP 300ml,2,KE,Surgipharm
FLAGYL TABS 400mg * 100's,5,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),20,KE,Surgipharm
LASIX TABS 40mg * 20,5,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,5,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,20,KE,Surgipharm
STILNOX TABS 10MG * 14,5,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,5,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,1,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,2,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,1,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,3,KE,Surgipharm
IBEX CAPSULES 2*12,2,KE,Surgipharm
LASIX TABS 40mg * 20,1,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,20,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,4,KE,Surgipharm
APROVEL TABS 150mg * 28's,3,KE,Surgipharm
DAONIL TABS 5mg * 100's,3,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,10,KE,Surgipharm
MAALOX PLUS TABLETS 200MG * 40's,3,KE,Surgipharm
ORELOX TABS 200MG *10'S,3,KE,Surgipharm
STILNOX TABS 10MG * 14,10,KE,Surgipharm
EPILIM SYRUP 300ml,32,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,3,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,1,KE,Surgipharm
STILNOX TABS 10MG * 14,14,KE,Surgipharm
APROVEL TABS 150mg * 28's,5,KE,Surgipharm
EPILIM SYRUP 300ml,10,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,10,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,2,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),2,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,2,KE,Surgipharm
AXACEF TABLETS 250MG * 10,1,KE,Surgipharm
BIOFERON CAPS *30  (SANOFI),1,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),10,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),7,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,69,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,3,KE,Surgipharm
AMARYL M TABS 2mg * 30's,3,KE,Surgipharm
AMARYL TABS 1mg * 30's,1,KE,Surgipharm
CLEXANE INJ. 40mg * 2,8,KE,Surgipharm
FLAGYL TABS 400mg * 100's,9,KE,Surgipharm
IBEX CAPSULES 2*12,10,KE,Surgipharm
LASIX AMPS 2ml * 5,10,KE,Surgipharm
MAALOX SUSPENSION 350ml,10,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,10,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,10,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,5,KE,Surgipharm
TRITACE TABS 5mg * 28's,13,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,1,KE,Surgipharm
AMARYL M TABS 2mg * 30's,4,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,4,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,5,KE,Surgipharm
FLAGYL TABS 400mg * 100's,1,KE,Surgipharm
IBEX CAPSULES 2*12,1,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,3,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,2,KE,Surgipharm
MAALOX SUSPENSION 350ml,7,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,22,KE,Surgipharm
NO SPA TABLETS 40mg * 100's,1,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,5,KE,Surgipharm
CORDARONE TABLETS 200mg * 30,1,KE,Surgipharm
ORELOX TABS 200MG *10'S,2,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,2,KE,Surgipharm
APROVASC TAB 150-5MG *28,2,KE,Surgipharm
CORDARONE TABLETS 200mg * 30,2,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,2,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,12,KE,Surgipharm
PLAVIX TABS 75mg * 28's,2,KE,Surgipharm
RHINATHIOL EXPEC/ADULT SYRUP 125ml,6,KE,Surgipharm
STILNOX TABS 10MG * 14,10,KE,Surgipharm
APROVEL TABS 150mg * 28's,2,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,6,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,1,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,1,KE,Surgipharm
PLAVIX TABS 75mg * 28's,1,KE,Surgipharm
APROVEL TABS 150mg * 28's,1,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,1,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),2,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),2,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,2592,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,-2592,KE,Surgipharm
RHINATHIOL EXPEC/ADULT SYRUP 125ml,48,KE,Surgipharm
CLEXANE INJ. 80mg * 2,40,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,120,KE,Surgipharm
EPILIM SYRUP 300ml,20,KE,Surgipharm
LASIX AMPS 2ml * 5,5,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,240,KE,Surgipharm
XATRAL LP TABLETS 5mg * 56's,30,KE,Surgipharm
CLEXANE INJ. 20mg * 2,600,KE,Surgipharm
LANTUS 3ml CARTRIDGE * 5's,30,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,30,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),500,KE,Surgipharm
AMARYL TABS 2mg * 30's,4,KE,Surgipharm
AMARYL TABS 4mg * 30's,2,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,30,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,10,KE,Surgipharm
FLEMING TABS 1 G * 2*7'S,20,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,12,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,3,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),10,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),4,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,6,KE,Surgipharm
MAALOX SUSPENSION 350ml,3,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,10,KE,Surgipharm
ALLSTAR PEN,45,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,15,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),50,KE,Surgipharm
IBEX CAPSULES 2*12,20,KE,Surgipharm
LANTUS 3ml CARTRIDGE * 5's,9,KE,Surgipharm
ORELOX TABS 200MG *10'S,50,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,20,KE,Surgipharm
ORELOX TABS 200MG *10'S,1,KE,Surgipharm
FLAGYL SUSPENSION 100ml,10,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,1,KE,Surgipharm
MAALOX SUSPENSION 350ml,3,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,5,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),20,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,10,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,20,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,24,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,1,KE,Surgipharm
AMARYL M TABS 2mg * 30's,3,KE,Surgipharm
AMARYL TABS 1mg * 30's,4,KE,Surgipharm
APROVASC TAB 150-5MG *28,24,KE,Surgipharm
APROVASC TAB 300-10MG *28,20,KE,Surgipharm
APROVASC TAB 300-5MG *28,9,KE,Surgipharm
APROVEL TABS 150mg * 28's,2,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,110,KE,Surgipharm
CLEXANE INJ. 80mg * 2,60,KE,Surgipharm
CO APROVEL TABS 150mg * 28's,9,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,36,KE,Surgipharm
CORDARONE TABLETS 200mg * 30,6,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,400,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,6,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,2,KE,Surgipharm
EPILIM INJECTION 400MG * 1,4,KE,Surgipharm
EPILIM SYRUP 300ml,25,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,1,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,15,KE,Surgipharm
FLAGYL SUSPENSION 100ml,23,KE,Surgipharm
FLAGYL TABS 400mg * 100's,8,KE,Surgipharm
LANTUS 10ml VIAL,11,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,71,KE,Surgipharm
LASIX AMPS 2ml * 5,10,KE,Surgipharm
MAALOX SUSPENSION 350ml,35,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,144,KE,Surgipharm
NO SPA INJECTION 40mg/2ml * 25Amps,1,KE,Surgipharm
NO SPA TABLETS 40mg * 100's,13,KE,Surgipharm
ORELOX TABS 200MG *10'S,70,KE,Surgipharm
PLAVIX TABS 75mg * 28's,12,KE,Surgipharm
RHINATHIOL EXPEC/ADULT SYRUP 125ml,10,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,6,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,30,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,20,KE,Surgipharm
STILNOX TABS 10MG * 14,12,KE,Surgipharm
TAVANIC INJ. 500mg VIAL,10,KE,Surgipharm
TAVANIC TABS 500mg * 5,20,KE,Surgipharm
TRITACE TABS 5mg * 28's,2,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,10,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,10,KE,Surgipharm
APROVEL TABS 150mg * 28's,3,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,30,KE,Surgipharm
BUSCOPAN AMPOULES 20mg/1ml * 5's,10,KE,Surgipharm
CLEXANE INJ. 40mg * 2,20,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,6,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,0,KE,Surgipharm
FLEMING INJ 1.2GM * 5'S,1,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),30,KE,Surgipharm
STILNOX TABS 10MG * 14,5,KE,Surgipharm
AMARYL M TABS 2mg * 30's,3,KE,Surgipharm
APROVASC TAB 150-5MG *28,1,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,2,KE,Surgipharm
CLEXANE INJ. 40mg * 2,11,KE,Surgipharm
CO APROVEL TABS 150mg * 28's,1,KE,Surgipharm
DAONIL TABS 5mg * 100's,1,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,3,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,4,KE,Surgipharm
EPILIM SYRUP 300ml,2,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,2,KE,Surgipharm
ERCEFURYL SUSPENSION 90ml,2,KE,Surgipharm
FLAGYL SUSPENSION 100ml,3,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,1,KE,Surgipharm
MAALOX SUSPENSION 150ml,2,KE,Surgipharm
MAALOX SUSPENSION 350ml,5,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,6,KE,Surgipharm
PLAVIX TABS 75mg * 28's,1,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,3,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,2,KE,Surgipharm
AMARYL M TABS 2mg * 30's,10,KE,Surgipharm
APROVASC TAB 300-10MG *28,2,KE,Surgipharm
APROVASC TAB 300-5MG *28,2,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,3,KE,Surgipharm
EPILIM SYRUP 300ml,2,KE,Surgipharm
FLAGYL SUSPENSION 100ml,1,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,2,KE,Surgipharm
LASIX TABS 40mg * 20,7,KE,Surgipharm
NO SPA TABLETS 40mg * 20,1,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,2,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,1,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,10,KE,Surgipharm
MAALOX PLUS TABLETS 200MG * 40's,1,KE,Surgipharm
ORELOX TABS 200MG *10'S,1,KE,Surgipharm
RHINATHIOL EXPEC/ADULT SYRUP 125ml,3,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,1,KE,Surgipharm
APROVASC TAB 300-5MG *28,1,KE,Surgipharm
DAONIL TABS 5mg * 100's,2,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,5,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,1,KE,Surgipharm
EPILIM SYRUP 300ml,1,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,1,KE,Surgipharm
FLAGYL SUSPENSION 100ml,1,KE,Surgipharm
FLAGYL TABS 400mg * 100's,2,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),4,KE,Surgipharm
LASIX TABS 40mg * 20,2,KE,Surgipharm
MAALOX SUSPENSION 350ml,2,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,3,KE,Surgipharm
NO SPA TABLETS 40mg * 100's,2,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,5,KE,Surgipharm
STILNOX TABS 10MG * 14,2,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,1,KE,Surgipharm
LASIX TABS 40mg * 20,6,KE,Surgipharm
MAALOX SUSPENSION 350ml,3,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,4,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,7,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),10,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),10,KE,Surgipharm
FLEMING TABS 1 G * 2*7'S,10,KE,Surgipharm
CLEXANE INJ. 80mg * 2,4,KE,Surgipharm
BUSCOPAN AMPOULES 20mg/1ml * 5's,35,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,8,KE,Surgipharm
CLEXANE INJ. 40mg * 2,65,KE,Surgipharm
CLEXANE INJ. 80mg * 2,10,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,2,KE,Surgipharm
EPILIM SYRUP 300ml,1,KE,Surgipharm
FLAGYL SUSPENSION 100ml,5,KE,Surgipharm
LASIX TABS 40mg * 20,10,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,15,KE,Surgipharm
RHINATHIOL EXPEC/ADULT SYRUP 125ml,6,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,6,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,4,KE,Surgipharm
TAVANIC TABS 500mg * 5,5,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,2,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,15,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,2,KE,Surgipharm
EPILIM SYRUP 300ml,7,KE,Surgipharm
FLAGYL SUSPENSION 100ml,10,KE,Surgipharm
FLAGYL TABS 400mg * 100's,3,KE,Surgipharm
LASIX TABS 40mg * 20,6,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,3,KE,Surgipharm
AMARYL TABS 4mg * 30's,2,KE,Surgipharm
APROVASC TAB 150-5MG *28,7,KE,Surgipharm
CLEXANE INJ. 20mg * 2,15,KE,Surgipharm
CLEXANE INJ. 80mg * 2,11,KE,Surgipharm
EPILIM SYRUP 300ml,9,KE,Surgipharm
FLAGYL SUSPENSION 100ml,6,KE,Surgipharm
FLEMING INJ 1.2GM * 5'S,12,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,4,KE,Surgipharm
LASIX TABS 40mg * 20,7,KE,Surgipharm
ORELOX TABS 100MG *10'S,79,KE,Surgipharm
ORELOX TABS 200MG *10'S,112,KE,Surgipharm
XATRAL LP TABLETS 5mg * 56's,1,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,1,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,1,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,1,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,1,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,1,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,6,KE,Surgipharm
EPILIM SYRUP 300ml,5,KE,Surgipharm
NO SPA TABLETS 40mg * 100's,2,KE,Surgipharm
ORELOX TABS 200MG *10'S,2,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,20,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,5,KE,Surgipharm
TRITACE TABS 5mg * 28's,5,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,1,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,5,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,10,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,2,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,3,KE,Surgipharm
FLAGYL TABS 400mg * 100's,3,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,6,KE,Surgipharm
FLAGYL TABS 400mg * 100's,1,KE,Surgipharm
MAALOX SUSPENSION 150ml,1,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,-1500,KE,Surgipharm
CLEXANE INJ. 40mg * 2,1520,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,400,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),50,KE,Surgipharm
CLEXANE INJ. 40mg * 2,600,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,10,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,15,KE,Surgipharm
FLAGYL SUSPENSION 100ml,300,KE,Surgipharm
NO SPA TABLETS 40mg * 20,50,KE,Surgipharm
AMARYL TABS 2mg * 30's,2,KE,Surgipharm
BUSCOPAN AMPOULES 20mg/1ml * 5's,80,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,50,KE,Surgipharm
CLEXANE INJ. 20mg * 2,10,KE,Surgipharm
CLEXANE INJ. 40mg * 2,50,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,2,KE,Surgipharm
FLAGYL SUSPENSION 100ml,10,KE,Surgipharm
FLEMING INJ 1.2GM * 5'S,110,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,35,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,10,KE,Surgipharm
STILNOX TABS 10MG * 14,14,KE,Surgipharm
TAVANIC INJ. 500mg VIAL,10,KE,Surgipharm
TAVANIC TABS 500mg * 5,10,KE,Surgipharm
TAXOTERE 80mg/4ml * 1 VIAL,2,KE,Surgipharm
TRITACE TABS 5mg * 28's,2,KE,Surgipharm
AMARYL M TABS 2mg * 30's,8,KE,Surgipharm
APROVASC TAB 300-10MG *28,3,KE,Surgipharm
CORDARONE TABLETS 200mg * 30,2,KE,Surgipharm
DAONIL TABS 5mg * 100's,2,KE,Surgipharm
EPILIM SYRUP 300ml,9,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,3,KE,Surgipharm
LASIX TABS 40mg * 20,4,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,4,KE,Surgipharm
CLEXANE INJ. 40mg * 2,10,KE,Surgipharm
FLAGYL SUSPENSION 100ml,10,KE,Surgipharm
LASIX TABS 40mg * 20,40,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,20,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,10,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,10,KE,Surgipharm
APIDRA SOLOSTAR 3ML DISP PENS * 5s,2,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,12,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,2,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,30,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,5,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,5,KE,Surgipharm
PLAVIX TABS 75mg * 28's,6,KE,Surgipharm
STILNOX TABS 10MG * 14,2,KE,Surgipharm
TRITACE TABS 5mg * 28's,6,KE,Surgipharm
BUSCOPAN AMPOULES 20mg/1ml * 5's,320,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,600,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,60,KE,Surgipharm
DAONIL TABS 5mg * 100's,14,KE,Surgipharm
FLAGYL SUSPENSION 100ml,70,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,450,KE,Surgipharm
CLEXANE INJ. 20mg * 2,27,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,100,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,3,KE,Surgipharm
EPILIM SYRUP 300ml,5,KE,Surgipharm
LASIX TABS 40mg * 20,20,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,10,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,7,KE,Surgipharm
TRITACE TABS 5mg * 28's,2,KE,Surgipharm
